"Id","Season","Week","NeutralSite","HomeId","HomeTeam","HomePoints","AwayId","AwayTeam","AwayPoints"
"401628582","2024","1","false","2116","UCF","57","160","New Hampshire","3"
"401634152","2024","1","false","2241","Gardner-Webb","20","2747","Wofford","21"
"401634299","2024","1","false","152","NC State","38","2717","Western Carolina","21"
"401628320","2024","1","true","8","Arkansas","70","2029","Arkansas-Pine Bluff","0"
"401655664","2024","1","false","2181","Drake","0","2825","Quincy","0"
"401644728","2024","1","false","2649","Toledo","49","2184","Duquesne","10"
"401645317","2024","1","false","2655","Tulane","52","2545","SE Louisiana","0"
"401673282","2024","1","false","2123","Chadron St","6","2438","Nebraska-Kearney","18"
"401675538","2024","1","false","2395","Midwestern State","18","2403","Missouri Southern State","11"
"401640998","2024","1","false","55","Jacksonville State","27","324","Coastal Carolina","55"
"401645316","2024","1","false","5","UAB","41","2016","Alcorn State","3"
"401645318","2024","1","false","202","Tulsa","62","2466","Northwestern State","28"
"401673279","2024","1","false","2658","Texas A&M-Kingsville","13","11","Colorado Mesa","16"
"401673254","2024","1","false","613","South Dakota Mines","6","2570","CSU Pueblo","35"
"401636606","2024","1","true","2305","Kansas","48","2815","Lindenwood","3"
"401673257","2024","1","false","2424","New Mexico Highlands","37","2201","Eastern New Mexico","63"
"401674159","2024","1","false","2231","Fort Hays State","21","2025","Angelo State","7"
"401655860","2024","1","false","2900","St. Thomas (MN)","13","2894","Sioux Falls","34"
"401675114","2024","1","false","2617","Stephen F. Austin","77","123086","North American University","0"
"401628327","2024","1","false","142","Missouri","51","93","Murray State","0"
"401628448","2024","1","false","135","Minnesota","17","153","North Carolina","19"
"401654562","2024","1","false","233","South Dakota","45","425","Northern State","3"
"401674150","2024","1","false","2214","Emporia State University","30","2687","Washburn","14"
"401634206","2024","1","false","38","Colorado","31","2449","North Dakota State","26"
"401636607","2024","1","false","254","Utah","49","253","Southern Utah","0"
"401654845","2024","1","false","356","Illinois","45","2197","Eastern Illinois","0"
"401628583","2024","1","false","331","Eastern Washington","42","2405","Monmouth","27"
"401643698","2024","1","false","23","San José State","42","16","Sacramento State","24"
"401645319","2024","1","false","349","Army","42","2329","Lehigh","7"
"401628453","2024","1","false","127","Michigan State","16","2226","Florida Atlantic","10"
"401656600","2024","1","false","311","Maine","17","2142","Colgate","14"
"401628328","2024","1","false","201","Oklahoma","51","218","Temple","3"
"401628584","2024","1","false","150","Duke","26","2210","Elon","3"
"401628461","2024","1","false","275","Wisconsin","28","2711","Western Michigan","14"
"401634300","2024","1","false","24","Stanford","27","2628","TCU","34"
"401643703","2024","1","false","328","Utah State","36","2523","Robert Morris","14"
"401628333","2024","1","false","238","Vanderbilt","34","259","Virginia Tech","27"
"401645322","2024","1","false","2426","Navy","49","2083","Bucknell","21"
"401654646","2024","1","false","2168","Dayton","18","2598","St. Francis (PA)","10"
"401628323","2024","1","true","61","Georgia","34","228","Clemson","3"
"401628457","2024","1","false","277","West Virginia","12","213","Penn State","34"
"401628451","2024","1","false","120","Maryland","50","41","UConn","7"
"401628450","2024","1","false","2294","Iowa","40","2287","Illinois State","0"
"401634305","2024","1","false","221","Pittsburgh","55","2309","Kent State","24"
"401632062","2024","1","false","97","Louisville","62","2046","Austin Peay","0"
"401654657","2024","1","false","2681","Wagner","46","2355","Virginia University Of Lynchburg","7"
"401634169","2024","1","false","2509","Purdue","49","282","Indiana State","0"
"401654641","2024","1","false","46","Georgetown","46","2166","Davidson","24"
"401628330","2024","1","false","2633","Tennessee","69","236","Chattanooga","3"
"401676691","2024","1","false","2551","Shaw","17","2207","Elizabeth City State","13"
"401655657","2024","1","false","2086","Butler","40","389","Upper Iowa University","7"
"401675586","2024","1","false","2232","Fort Valley State","42","2805","Clark Atlanta","45"
"401674303","2024","1","true","126086","Post University","41","455","West Virginia Wesleyan","24"
"401673381","2024","1","false","2213","Emory & Henry College","38","2249","Glenville State","7"
"401677383","2024","1","false","124180","Bluefield State","3","2736","Winston-Salem","34"
"401634212","2024","1","false","197","Oklahoma State","44","2571","South Dakota State","20"
"401628591","2024","1","false","2132","Cincinnati","38","119","Towson","20"
"401658348","2024","1","false","101784","ERSKINE","52","111610","Laurinburg","0"
"401637159","2024","1","false","265","Washington State","70","2502","Portland State","30"
"401675404","2024","1","false","2310","Kentucky State","7","2676","Virginia Union","69"
"401675597","2024","1","false","60","Morehouse College","11","2206","Edward Waters","28"
"401628455","2024","1","false","194","Ohio State","52","2006","Akron","6"
"401628454","2024","1","false","158","Nebraska","40","2638","UTEP","7"
"401628449","2024","1","false","84","Indiana","31","2229","Florida International","7"
"401628322","2024","1","false","57","Florida","17","2390","Miami","41"
"401644731","2024","1","false","2459","Northern Illinois","54","2710","Western Illinois","15"
"401644683","2024","1","true","77","Northwestern","13","193","Miami (OH)","6"
"401643699","2024","1","false","2005","Air Force","21","2771","Merrimack","6"
"401629039","2024","1","false","113","Massachusetts","14","2199","Eastern Michigan","28"
"401634197","2024","1","false","66","Iowa State","21","155","North Dakota","3"
"401628331","2024","1","false","251","Texas","52","36","Colorado State","0"
"401641015","2024","1","false","2636","UTSA","28","338","Kennesaw State","16"
"401634133","2024","1","false","2026","App State","38","2193","East Tennessee State","10"
"401634304","2024","1","false","183","Syracuse","38","195","Ohio","22"
"401655628","2024","1","false","2464","Northern Arizona","66","124179","Lincoln (CA)","6"
"401673264","2024","1","false","2237","Fort Lewis","20","2911","William Jewell","35"
"401643700","2024","1","false","290","Georgia Southern","45","68","Boise State","56"
"401628329","2024","1","false","2579","South Carolina","23","295","Old Dominion","19"
"401643775","2024","1","false","6","South Alabama","38","249","North Texas","52"
"401628590","2024","1","false","276","Marshall","45","2619","Stony Brook","3"
"401654582","2024","1","false","2460","Northern Iowa","35","2674","Valparaiso","7"
"401634301","2024","1","false","25","California","31","302","UC Davis","13"
"401632063","2024","1","false","2698","West Georgia","38","2535","Samford","29"
"401628589","2024","1","false","258","Virginia","34","257","Richmond","13"
"401654510","2024","1","false","2261","Hampton","28","2415","Morgan State","30"
"401674289","2024","1","false","2882","UNC Pembroke","12","351","Wingate","17"
"401654584","2024","1","false","2634","Tennessee State","41","2400","Mississippi Valley State","21"
"401636373","2024","1","false","50","Florida A&M","22","2569","South Carolina State","18"
"401628586","2024","1","false","2335","Liberty","41","2097","Campbell","24"
"401673044","2024","1","false","56","Stetson","41","3178","Ave Maria University","3"
"401654844","2024","1","false","2127","Charleston Southern","21","2643","The Citadel","22"
"401645320","2024","1","false","151","East Carolina","42","2450","Norfolk State","3"
"401628326","2024","1","false","344","Mississippi State","56","2198","Eastern Kentucky","7"
"401654497","2024","1","false","2529","Sacred Heart","15","2169","Delaware State","17"
"401675804","2024","1","false","2940","Livingstone","7","2128","University Of Charleston (WV)","38"
"401643704","2024","1","false","204","Oregon State","38","304","Idaho State","15"
"401628319","2024","1","false","333","Alabama","63","98","Western Kentucky","0"
"401632064","2024","1","false","2032","Arkansas State","34","2110","Central Arkansas","31"
"401636363","2024","1","false","58","South Florida","48","2065","Bethune-Cookman","3"
"401636610","2024","1","false","239","Baylor","45","2627","Tarleton State","3"
"401636612","2024","1","false","2306","Kansas State","41","2630","UT Martin","6"
"401628588","2024","1","false","227","Rhode Island","20","107","Holy Cross","17"
"401643701","2024","1","false","2653","Troy","26","2440","Nevada","28"
"401628585","2024","1","false","399","UAlbany","27","2341","Long Island University","21"
"401675555","2024","1","false","110243","UT Permian Basin","41","2703","Western New Mexico","3"
"401675508","2024","1","false","2695","West Alabama","16","2396","Miles College","15"
"401641039","2024","1","false","242","Rice","14","2534","Sam Houston","34"
"401645321","2024","1","false","235","Memphis","40","2453","North Alabama","0"
"401628325","2024","1","false","145","Ole Miss","76","231","Furman","0"
"401636611","2024","1","false","248","Houston","7","2439","UNLV","27"
"401641023","2024","1","false","2393","Middle Tennessee","32","2635","Tennessee Tech","25"
"401638359","2024","1","false","2916","Incarnate Word","28","2458","Northern Colorado","7"
"401654565","2024","1","false","2504","Prairie View A&M","9","2640","Texas Southern","27"
"401675504","2024","1","false","2673","Valdosta State","42","2013","Albany State GA","10"
"401628452","2024","1","false","130","Michigan","30","278","Fresno State","10"
"401636613","2024","1","false","2641","Texas Tech","52","2000","Abilene Christian","51"
"401628459","2024","1","false","62","Hawai'i","13","26","UCLA","16"
"401628456","2024","1","false","2483","Oregon","24","70","Idaho","14"
"401628321","2024","1","false","2","Auburn","73","2010","Alabama A&M","3"
"401628332","2024","1","false","245","Texas A&M","13","87","Notre Dame","23"
"401628324","2024","1","false","96","Kentucky","31","2572","Southern Miss","0"
"401641007","2024","1","false","2348","Louisiana Tech","25","2447","Nicholls","17"
"401634302","2024","1","false","59","Georgia Tech","35","2247","Georgia State","12"
"401655621","2024","1","false","301","San Diego","27","13","Cal Poly","21"
"401643776","2024","1","false","326","Texas State","34","2320","Lamar","27"
"401643702","2024","1","false","21","San Diego State","45","2837","East Texas A&M","14"
"401674188","2024","1","false","90","Pittsburg St","19","2222","Ferris State","3"
"401643774","2024","1","false","2429","Charlotte","7","256","James Madison","30"
"401654557","2024","1","false","2377","McNeese","21","2582","Southern","7"
"401634240","2024","1","false","252","BYU","41","79","Southern Illinois","13"
"401634303","2024","1","false","2567","SMU","59","2277","Houston Christian","7"
"401636380","2024","1","false","309","Louisiana","40","2755","Grambling","10"
"401641032","2024","1","false","166","New Mexico State","23","2546","Southeast Missouri State","16"
"401634180","2024","1","false","149","Montana","29","2623","Missouri State","24"
"401632066","2024","1","false","3101","Utah Tech","7","147","Montana State","31"
"401636608","2024","1","false","12","Arizona","61","167","New Mexico","39"
"401636609","2024","1","false","9","Arizona State","48","2751","Wyoming","7"
"401628460","2024","1","false","264","Washington","35","2692","Weber State","3"
"401636343","2024","1","true","2011","Alabama State","24","2428","North Carolina Central","31"
"401675386","2024","1","true","330","Virginia St","23","490","Benedict College","7"
"401675113","2024","1","true","2304","Johnson C Smith","21","2657","Tuskegee","13"
"401628334","2024","1","true","99","LSU","20","30","USC","27"
"401634306","2024","1","false","52","Florida State","13","103","Boston College","28"
"401675497","2024","2","false","2560","Shorter","29","2401","Mississippi College","5"
"401674846","2024","2","false","2528","Rensselaer","0","2740","Wisconsin-Lacrosse","35"
"401674300","2024","2","false","122666","Wilson","24","2707","West Virginia State","27"
"401673249","2024","2","false","2392","Michigan Tech","52","613","South Dakota Mines","50"
"401674558","2024","2","false","125","Grand Valley State University","58","2119","Central State (OH)","0"
"401676075","2024","2","false","2134","Clarion","20","2339","Lincoln (PA)","9"
"401674338","2024","2","false","2071","Bloomsburg","35","2986","Fairmont State","7"
"401676748","2024","2","false","2583","Southern Connecticut State","0","2974","Shepherd","23"
"401674578","2024","2","false","2838","Tiffin","31","131","Wayne State (MI)","17"
"401674410","2024","2","false","2191","East Central (OK)","17","2271","Henderson State","41"
"401674870","2024","2","false","471","Stevenson","16","2827","Rowan","35"
"401673956","2024","2","false","2744","Wisconsin-Stout","16","32","Carroll University (WI)","28"
"401674296","2024","2","false","2699","West Liberty","13","2336","Limestone","48"
"401658358","2024","2","false","341","Frostburg State","23","210","Millersville","6"
"401674572","2024","2","false","2316","Kentucky Wesleyan","33","128","Northern Michigan","13"
"401674489","2024","2","false","199","Southeastern Oklahoma State","31","2568","Southern Arkansas","36"
"401675823","2024","2","false","559","University of Mary","13","2043","Augustana University (SD)","35"
"401675417","2024","2","false","308","Ashland","10","2291","Indiana-Pennsylvania","19"
"401674518","2024","2","true","110242","West Florida","38","2816","McKendree","6"
"401676744","2024","2","false","611","Seton Hill","14","2477","Ohio Dominican","21"
"401674400","2024","2","false","2028","Arkansas-Monticello","34","2823","Northwestern Oklahoma State","7"
"401675491","2024","2","false","2822","North Greenville","20","126110","Keiser University","23"
"401676109","2024","2","false","191","Heidelberg","38","2274","Hiram College","14"
"401674329","2024","2","false","2817","Minnesota State Moorhead","17","2844","Wayne State (NE)","44"
"401674364","2024","2","false","2487","Pace","6","2188","East Stroudsburg University","41"
"401674380","2024","2","false","367","Gannon","14","2886","Northwood (MI)","28"
"401677373","2024","2","false","2781","Brockport","27","2085","Buffalo State","0"
"401676094","2024","2","false","2315","Kutztown University","24","2038","Assumption","6"
"401674484","2024","2","false","2888","Ouachita Baptist","42","2927","Southwestern Oklahoma State","3"
"401658337","2024","2","false","2851","Winona State","14","129","Saginaw Valley State","38"
"401673275","2024","2","false","2146","Colorado School Of Mines","41","2704","West Texas A&M","13"
"401676065","2024","2","false","2398","Millsaps","23","2056","Belhaven","21"
"401673283","2024","2","false","2123","Chadron St","17","2939","Jamestown College","10"
"401674419","2024","2","false","2264","Harding University","59","200","Southern Nazarene","0"
"401674229","2024","2","false","2033","Arkansas Tech","44","319","Oklahoma Baptist","41"
"401674863","2024","2","false","2015","Albright","17","417","Gallaudet","6"
"401674669","2024","2","false","2175","Dickinson (PA)","21","2516","Randolph-Macon","47"
"401674703","2024","2","false","2776","Salve Regina","28","40","Curry College","10"
"401674815","2024","2","false","216","Susquehanna","41","2079","Bridgewater (VA)","7"
"401674858","2024","2","false","390","Utica","41","237","Union (NY)","26"
"401674895","2024","2","false","2951","SUNY Maritime","22","110","Mass Maritime","14"
"401674903","2024","2","false","402","Worcester St","9","2749","Worcester Polytechnic Institute","14"
"401678581","2024","2","false","2667","Ursinus","45","111674","Reading","14"
"401673437","2024","2","false","2234","Franklin & Marshall","30","388","Lebanon Valley","10"
"401682350","2024","2","false","2909","Westfield State","13","15","Anna Maria College","41"
"401673428","2024","2","false","2221","FDU-Florham","37","2970","William Paterson","9"
"401674601","2024","2","false","49","Dubuque","21","2044","Aurora","33"
"401674746","2024","2","false","174","Hobart College","10","365","Alfred University","7"
"401628463","2024","2","false","84","Indiana","77","2710","Western Illinois","3"
"401676658","2024","2","false","2700","McDaniel College","7","2108","Catholic","3"
"401634765","2024","2","false","2567","SMU","15","252","BYU","18"
"401676760","2024","2","false","81","Springfield","38","2702","Western New England","32"
"401676043","2024","2","false","2194","East Texas Baptist University","57","548","Lagrange College","12"
"401635533","2024","2","true","77","Northwestern","20","150","Duke","26"
"401674940","2024","2","false","124","Augsburg","14","628","Valley City State","24"
"401693678","2024","2","true","124179","Lincoln (CA)","7","2584","Southern Oregon","46"
"401674636","2024","2","false","2758","Howard Payne","6","2810","Hardin-Simmons","38"
"401675771","2024","2","true","129469","Anderson (Sc)","51","111610","Laurinburg","14"
"401674256","2024","2","false","2128","University Of Charleston (WV)","23","2858","PennWest California","19"
"401628347","2024","2","false","130","Michigan","12","251","Texas","31"
"401643784","2024","2","false","235","Memphis","38","2653","Troy","17"
"401628596","2024","2","false","2405","Monmouth","35","322","Lafayette","40"
"401654642","2024","2","false","2368","Marist","10","46","Georgetown","31"
"401636999","2024","2","false","41","UConn","63","2771","Merrimack","17"
"401635534","2024","2","false","183","Syracuse","31","59","Georgia Tech","28"
"401628466","2024","2","false","135","Minnesota","48","227","Rhode Island","0"
"401674626","2024","2","false","126","Kalamazoo","26","2045","Austin","20"
"401674679","2024","2","false","246","Juniata College","41","2248","Gettysburg","61"
"401636616","2024","2","false","2655","Tulane","27","2306","Kansas State","34"
"401628470","2024","2","false","213","Penn State","34","189","Bowling Green","27"
"401676661","2024","2","false","2969","Misericordia","24","122774","Keystone","14"
"401675458","2024","2","true","2646","Thomas More College","17","110254","Davenport","24"
"401628471","2024","2","false","164","Rutgers","49","2006","Akron","17"
"401674924","2024","2","false","2800","Alma","35","2723","Wisconsin-River Falls","41"
"401645323","2024","2","false","2226","Florida Atlantic","7","349","Army","24"
"401654616","2024","2","false","2329","Lehigh","49","2681","Wagner","13"
"401675285","2024","2","false","188","Baldwin Wallace","24","2746","Wittenberg","14"
"401676250","2024","2","true","127954","Eastern University","12","2442","College Of New Jersey","34"
"401673399","2024","2","false","3162","Alfred State","13","2023","Anderson (IN)","0"
"401674840","2024","2","false","354","Olivet College","21","184","University of Rochester (NY)","28"
"401654538","2024","2","false","2643","The Citadel","20","2569","South Carolina State","23"
"401628336","2024","2","false","197","Oklahoma State","39","8","Arkansas","31"
"401674876","2024","2","false","2467","Norwich","12","293","Castleton","14"
"401674808","2024","2","false","2354","Lycoming","48","2725","Widener","12"
"401674853","2024","2","false","2779","St. Lawrence","13","452","Endicott College","44"
"401635538","2024","2","false","2132","Cincinnati","27","221","Pittsburgh","28"
"401676752","2024","2","false","2022","American International","28","2559","Shippensburg","3"
"401676053","2024","2","false","2256","Greensboro College","0","2258","Guilford College","14"
"401676776","2024","2","false","223","West Chester","17","2060","Bentley","20"
"401674886","2024","2","false","110438","Dean College","0","114","Fitchburg State","12"
"401628348","2024","2","false","245","Texas A&M","52","2377","McNeese","10"
"401676722","2024","2","false","215","Slippery Rock","22","2441","New Haven","7"
"401674609","2024","2","false","2812","Hope College","49","263","Loras College","0"
"401673408","2024","2","false","323","Moravian","7","2422","Muhlenberg","33"
"401677399","2024","2","true","274","Maine Maritime","6","173","Hartwick","62"
"401674282","2024","2","false","2249","Glenville State","9","209","Lock Haven University","31"
"401676354","2024","2","false","366","Ferrum","6","426","University of Mount Union","55"
"401676432","2024","2","false","2845","Waynesburg","7","2963","Case Western Reserve","41"
"401676244","2024","2","false","2532","Salisbury","48","2688","Washington and Lee","26"
"401677458","2024","2","true","2985","Concordia-Michigan","34","190","Defiance College","10"
"401676651","2024","2","false","2686","Washington & Jefferson","59","2614","Saint Vincent","6"
"401676348","2024","2","false","374","St John Fisher University","0","317","Marietta","55"
"401676359","2024","2","false","2419","Mount St. Joseph","35","332","Muskingum University","42"
"401676633","2024","2","false","2644","Thiel","0","2102","Carnegie Mellon","58"
"401676770","2024","2","false","2557","Coast Guard","30","111675","Biddeford","24"
"401675376","2024","2","false","2331","Lenoir-Rhyne","32","2075","Bowie State","19"
"401654632","2024","2","false","2529","Sacred Heart","10","2830","St. Anselm","3"
"401673973","2024","2","false","2003","Adrian","55","72","Elmhurst","20"
"401675293","2024","2","false","89","Wabash College","31","2832","St. Norbert","0"
"401674538","2024","2","false","2654","Truman State","21","2224","Findlay","37"
"401674939","2024","2","false","2651","Trine University","6","3112","Christopher Newport","42"
"401676618","2024","2","false","2062","Bethany (WV)","14","2018","Allegheny","20"
"401676644","2024","2","false","146","Grove City College","41","2242","Geneva","0"
"401674917","2024","2","false","2790","Albion","31","2743","Wisconsin-Stevens Pt","23"
"401673418","2024","2","false","297","Hampden-Sydney","21","2808","Delaware Valley","41"
"401674796","2024","2","false","83","Depauw","57","86","Rose-Hulman","14"
"401674763","2024","2","false","352","Kenyon","13","2074","Bluffton","6"
"401674755","2024","2","true","125974","Hilbert College","0","2782","Cortland","76"
"401674688","2024","2","false","175","Ithaca College","23","118","Johns Hopkins University","27"
"401674711","2024","2","false","2280","Husson","56","2967","Framingham State","14"
"401676023","2024","2","false","2373","Maryville College (TN)","23","2553","Sewanee","9"
"401628594","2024","2","false","2717","Western Carolina","16","2097","Campbell","24"
"401674265","2024","2","false","2148","Concord University","13","124180","Bluefield State","22"
"401676206","2024","2","true","129738","Calvin University","50","391","Oberlin","6"
"401676236","2024","2","false","3110","SUNY Morrisville","7","2871","Kean","0"
"401675467","2024","2","false","2207","Elizabeth City State","12","2804","Chowan","9"
"401675594","2024","2","true","125762","Florida Memorial University","31","2206","Edward Waters","21"
"401675936","2024","2","false","2745","Wisconsin-Whitewater","34","2302","John Carroll University","7"
"401676189","2024","2","false","2383","Merchant Marine Academy","44","2843","Western Connecticut St","27"
"401675996","2024","2","false","3111","Apprentice School","44","2896","Southern Virginia","9"
"401676015","2024","2","false","291","Methodist","14","2828","Shenandoah","33"
"401654649","2024","2","false","2678","VMI","28","2083","Bucknell","35"
"401674773","2024","2","false","427","Ohio Northern","45","2233","Franklin","7"
"401674782","2024","2","false","2262","Hanover College","12","2121","Centre College Kentucky","27"
"401675976","2024","2","false","272","Wisconsin-Platteville","65","6353","Lakeland","0"
"401675013","2024","2","false","262","Lake Forest College","21","2741","Wisconsin-Lutheran","7"
"401675036","2024","2","false","2141","Coe College","55","2155","Cornell College (IA)","10"
"401674971","2024","2","false","2968","Gustavus Adolphus","7","2721","Whitworth","40"
"401676036","2024","2","false","2257","Greenville","54","2151","Concordia University Chicago","23"
"401673445","2024","2","false","74","Millikin","21","2286","Illinois College","46"
"401673965","2024","2","false","2600","Saint John's (MN)","49","2106","Carthage","0"
"401674508","2024","2","false","2825","Quincy","46","2876","Lincoln (MO)","5"
"401674582","2024","2","false","63","Buena Vista","7","2283","Benedictine University","34"
"401674998","2024","2","false","65","Grinnell","28","101161","LYONCOLL","48"
"401674964","2024","2","false","2152","Concordia Moorhead","10","2738","Wisconsin-Eau Claire","21"
"401674592","2024","2","false","2964","Central College","49","306","Illinois Wesleyan","14"
"401634245","2024","2","false","2754","Youngstown State","59","2674","Valparaiso","25"
"401675019","2024","2","false","446","Martin Luther","35","268","Lawrence University","7"
"401675006","2024","2","false","255","Knox College","7","101","Eureka College","6"
"401674151","2024","2","false","2214","Emporia State University","17","2025","Angelo State","12"
"401674745","2024","2","false","271","Wisconsin-Oshkosh","21","396","Wheaton","14"
"401674652","2024","2","true","2064","Bethel University Tennessee","20","2371","Mary Hardin-Baylor","10"
"401628598","2024","2","false","107","Holy Cross","20","160","New Hampshire","21"
"401675276","2024","2","false","2748","Wooster","56","2733","Wilmington (OH)","13"
"401674991","2024","2","false","266","Beloit","17","2524","Rockford","43"
"401674789","2024","2","false","433","Westminster College (MO)","23","2362","Manchester","3"
"401634181","2024","2","false","2050","Ball State","42","2623","Missouri State","34"
"401674109","2024","2","false","2118","Central Missouri","63","196","Northeastern State","21"
"401675570","2024","2","false","2805","Clark Atlanta","26","2019","Allen","22"
"401628339","2024","2","false","61","Georgia","48","2635","Tennessee Tech","3"
"401654583","2024","2","false","2900","St. Thomas (MN)","10","2460","Northern Iowa","17"
"401644732","2024","2","false","2309","Kent State","17","2598","St. Francis (PA)","23"
"401676327","2024","2","false","2930","Willamette","27","2318","La Verne","24"
"401675798","2024","2","false","60","Morehouse College","13","2304","Johnson C Smith","37"
"401634144","2024","2","false","2065","Bethune-Cookman","2","2382","Mercer","31"
"401673151","2024","2","false","2069","Black Hills State","24","2586","Southwest Baptist","14"
"401632071","2024","2","false","2439","UNLV","72","3101","Utah Tech","14"
"401635535","2024","2","false","97","Louisville","49","55","Jacksonville State","14"
"401645324","2024","2","false","2426","Navy","38","218","Temple","11"
"401628599","2024","2","false","257","Richmond","19","2747","Wofford","26"
"401635537","2024","2","false","153","North Carolina","38","2429","Charlotte","20"
"401628465","2024","2","false","120","Maryland","24","127","Michigan State","27"
"401636618","2024","2","false","254","Utah","23","239","Baylor","12"
"401643710","2024","2","false","2751","Wyoming","13","70","Idaho","17"
"401628464","2024","2","false","2294","Iowa","19","66","Iowa State","20"
"401628977","2024","2","false","87","Notre Dame","14","2459","Northern Illinois","16"
"401628340","2024","2","false","96","Kentucky","6","2579","South Carolina","31"
"401634207","2024","2","false","2449","North Dakota State","52","2634","Tennessee State","3"
"401628473","2024","2","false","264","Washington","30","2199","Eastern Michigan","9"
"401628337","2024","2","false","2","Auburn","14","25","California","21"
"401629040","2024","2","false","2649","Toledo","38","113","Massachusetts","23"
"401635531","2024","2","false","103","Boston College","56","2184","Duquesne","0"
"401628600","2024","2","false","2619","Stony Brook","37","284","Stonehill","10"
"401628474","2024","2","false","275","Wisconsin","27","233","South Dakota","13"
"401674956","2024","2","false","2923","Pomona Pitzer","28","2101","Carleton","12"
"401673043","2024","2","false","301","San Diego","26","2120","Central Washington","7"
"401643783","2024","2","false","326","Texas State","49","2636","UTSA","10"
"401682375","2024","2","false","2333","Lewis & Clark College","59","2508","Puget Sound","21"
"401628604","2024","2","false","2803","Bryant","21","112334","Franklin Pierce","17"
"401675932","2024","2","false","17","Claremont-Mudd-Scripps College","24","80","Chicago","0"
"401676088","2024","2","false","203","Linfield College","31","2171","Denison University","7"
"401676755","2024","2","false","379","UMass Dartmouth","64","2884","Nichols College","24"
"401654549","2024","2","false","2450","Norfolk State","28","330","Virginia St","23"
"401628342","2024","2","false","145","Ole Miss","52","2393","Middle Tennessee","3"
"401635540","2024","2","false","259","Virginia Tech","31","276","Marshall","14"
"401675970","2024","2","false","18","Bridgewater State","17","109","MIT","37"
"401634134","2024","2","false","2193","East Tennessee State","61","2842","UVA Wise","0"
"401674290","2024","2","false","2220","Fayetteville State","35","2882","UNC Pembroke","31"
"401640979","2024","2","true","2229","Florida International","52","2117","Central Michigan","16"
"401654605","2024","2","false","2523","Robert Morris","21","2205","Edinboro University","23"
"401674222","2024","2","false","2587","Southwest Minnesota State","9","568","Minot State","42"
"401643781","2024","2","false","195","Ohio","27","6","South Alabama","20"
"401643778","2024","2","false","295","Old Dominion","14","151","East Carolina","20"
"401628605","2024","2","false","2261","Hampton","33","2676","Virginia Union","21"
"401628595","2024","2","false","2428","North Carolina Central","19","2210","Elon","41"
"401674549","2024","2","false","2222","Ferris State","56","437","Lake Erie","3"
"401674498","2024","2","false","2273","Hillsdale","16","2292","Indianapolis","42"
"401636344","2024","2","false","2011","Alabama State","24","2396","Miles College","3"
"401628602","2024","2","false","2142","Colgate","3","222","Villanova","28"
"401655624","2024","2","false","304","Idaho State","50","2848","Western Oregon","10"
"401674820","2024","2","false","247","Kings College (PA)","28","398","Wilkes","43"
