Id,Season,Week,NeutralSite,HomeId,HomeTeam,HomePoints,HomeTeamTalent,HomeCohesionScore,AwayId,AwayTeam,AwayPoints,AwayTeamTalent,AwayCohesionScore,UnexpectedResult
401432421,2022,1,False,3066,Concordia University St Paul,14,,,2043,Augustana University (SD),28,,,
401431591,2022,1,False,2222,Ferris State,36,,,2120,Central Washington,20,,,0.0
401431886,2022,1,False,2025,Angelo State,35,,,2123,Chadron St,0,,,0.0
401420877,2022,1,False,253,Southern Utah,44,52.58,,2900,St. Thomas (MN),13,,,0.0
401420806,2022,1,False,2110,Central Arkansas,14,82.3,,2623,Missouri State,27,251.03,,
401433087,2022,1,False,2911,William Jewell,14,,,11,Colorado Mesa,37,,,
401431926,2022,1,False,138,Northwest Missouri St,33,,,2231,Fort Hays State,19,,,0.0
401426534,2022,1,False,5,UAB,59,443.8,1.237777777777778,2010,Alabama A&M,0,293.63,,
401431457,2022,1,False,2271,Henderson State,30,,,2927,Southwestern Oklahoma State,13,,,0.0
401431915,2022,1,False,90,Pittsburg St,21,,,2118,Central Missouri,10,,,0.0
401431945,2022,1,False,2403,Missouri Southern State,7,,,2438,Nebraska-Kearney,24,,,
401432370,2022,1,False,137,Missouri Western,35,,,2122,Central Oklahoma,0,,,0.0
401432372,2022,1,False,2214,Emporia State University,42,,,196,Northeastern State,17,,,0.0
401431610,2022,1,False,2692,Weber State,41,53.15,,2848,Western Oregon,5,,,0.0
401421125,2022,1,False,2837,East Texas A&M,52,,,124179,Lincoln (CA),7,,,0.0
401426537,2022,1,False,142,Missouri,52,715.36,0.5458333333333333,2348,Louisiana Tech,24,473.76,,
401416592,2022,1,False,2459,Northern Illinois,34,409.86,,2197,Eastern Illinois,27,55.8,,
401405064,2022,1,False,2509,Purdue,31,646.08,0.5061126373626375,213,Penn State,35,830.44,,
401418782,2022,1,False,2000,Abilene Christian,28,260.16,,2320,Lamar,14,23.88,,
401420880,2022,1,False,2627,Tarleton State,29,,,2400,Mississippi Valley State,13,48.86,,0.0
401433070,2022,1,True,316,Dickinson State University,2,,,2069,Black Hills State,17,,,
401405060,2022,1,False,135,Minnesota,38,649.43,0.4863888888888888,166,New Mexico State,0,189.37,,
401403965,2022,1,False,9,Arizona State,40,670.18,,2464,Northern Arizona,3,47.14,,
401415213,2022,1,False,23,San José State,21,417.95,,2502,Portland State,17,110.5,,
401413224,2022,1,False,278,Fresno State,35,502.26,2.7113202614379084,13,Cal Poly,7,55.91,,
401433057,2022,1,False,223,West Chester,17,,,2060,Bentley,16,,,0.0
401450192,2022,1,False,2532,Salisbury,49,,,2015,Albright,0,,,0.0
401424415,2022,1,False,222,Villanova,45,15.94,,2329,Lehigh,17,11.72,,
401431040,2022,1,False,40,Curry College,20,,,109,MIT,34,,,
401438606,2022,1,False,2909,Westfield State,29,,,2884,Nichols College,30,,,
401439542,2022,1,False,402,Worcester St,21,,,2749,Worcester Polytechnic Institute,58,,,
401416590,2022,1,False,2199,Eastern Michigan,42,404.1,,2198,Eastern Kentucky,34,224.82,,
401435072,2022,1,False,2771,Merrimack,17,,,107,Holy Cross,31,,,
401426535,2022,1,False,2429,Charlotte,24,487.24,,2729,William & Mary,41,10.64,,1.0
401431107,2022,1,False,174,Hobart College,36,,,365,Alfred University,6,,,0.0
401432654,2022,1,False,2102,Carnegie Mellon,35,,,2721,Whitworth,17,,,0.0
401439539,2022,1,False,81,Springfield,42,,,2702,Western New England,14,,,0.0
401435140,2022,1,False,2383,Merchant Marine Academy,7,,,2221,FDU-Florham,17,,,
401450139,2022,1,False,111674,Reading,27,,,2667,Ursinus,59,,,
401438649,2022,1,False,114,Fitchburg State,33,,,110438,Dean College,28,,,0.0
401426330,2022,1,False,295,Old Dominion,20,438.06,2.512662337662338,259,Virginia Tech,17,640.85,1.653345139708776,0.0
401416591,2022,1,False,127,Michigan State,35,693.91,3.214285714285714,2711,Western Michigan,13,449.89,,
401436997,2022,1,False,2234,Franklin & Marshall,26,,,388,Lebanon Valley,7,,,0.0
401411094,2022,1,False,150,Duke,30,603.98,,218,Temple,0,505.48,,
401405061,2022,1,False,84,Indiana,23,680.74,1.5659681227863047,356,Illinois,20,631.46,0.4672176308539945,
