Id,Season,Week,NeutralSite,HomeId,HomeTeam,HomePoints,HomeTeamTalent,HomeCohesionScore,AwayId,AwayTeam,AwayPoints,AwayTeamTalent,AwayCohesionScore,UnexpectedResult
401329425,2021,1,False,210,Millersville,9,,,2022,American International,14,,,
401328432,2021,1,False,2823,Northwestern Oklahoma State,13,,,2568,Southern Arkansas,32,,,
401328397,2021,1,False,2927,Southwestern Oklahoma State,13,,,2271,Henderson State,31,,,
401328309,2021,1,False,2028,Arkansas-Monticello,30,,,200,Southern Nazarene,23,,,0.0
401328175,2021,1,False,311,Maine,24,95.0,,48,Delaware,34,29.77,,1.0
401328388,2021,1,False,2754,Youngstown State,44,90.76,,2916,Incarnate Word,41,54.6,6.755555555555556,
401328466,2021,1,False,2888,Ouachita Baptist,38,,,319,Oklahoma Baptist,31,,,0.0
401329443,2021,1,False,2876,Lincoln (MO),12,,,2687,Washburn,76,,,
401329491,2021,1,False,2364,Minnesota State Mankato,40,,,425,Northern State,34,,,0.0
401329503,2021,1,False,2894,Sioux Falls,16,,,132,Bemidji State,24,,,
401328458,2021,1,False,2535,Samford,52,70.11,,2635,Tennessee Tech,14,19.2,,
401332315,2021,1,False,2181,Drake,45,,,455,West Virginia Wesleyan,3,,,0.0
401357797,2021,1,False,2382,Mercer,69,23.81,,3179,Point University,0,,,0.0
401334756,2021,1,False,2316,Kentucky Wesleyan,13,,,341,Frostburg State,20,,,
401328545,2021,1,False,324,Coastal Carolina,52,415.91,4.958333333333333,2643,The Citadel,14,23.94,,
401309542,2021,1,False,2084,Buffalo,69,267.09,4.226495726495727,2681,Wagner,7,21.98,,
401300995,2021,1,False,2116,UCF,36,639.06,1.0006410256410256,68,Boise State,31,557.69,0.995970695970696,
401329660,2021,1,False,2188,East Stroudsburg University,35,,,2487,Pace,14,,,0.0
401309834,2021,1,False,254,Utah,40,707.72,1.5086016414141414,2692,Weber State,17,116.62,,
401328768,2021,1,False,2222,Ferris State,54,,,2224,Findlay,14,,,0.0
401300994,2021,1,False,202,Tulsa,17,470.49,,302,UC Davis,19,51.38,,1.0
401328404,2021,1,False,236,Chattanooga,20,193.46,,2046,Austin Peay,30,87.48,1.7797619047619049,1.0
401300993,2021,1,False,2026,App State,33,450.04,,151,East Carolina,19,516.06,8.355180533751962,0.0
401282607,2021,1,False,152,NC State,45,700.36,0.3794719169719169,58,South Florida,0,540.51,,
401328383,2021,1,False,2546,Southeast Missouri State,21,26.12,,79,Southern Illinois,47,107.83,,
401328138,2021,1,False,338,Kennesaw State,35,36.62,,2890,Reinhardt University,25,,,0.0
401281952,2021,1,False,2633,Tennessee,38,780.83,0.7272893772893774,189,Bowling Green,6,380.74,0.4611607142857142,
401310696,2021,1,False,167,New Mexico,27,360.77,3.238583638583638,2277,Houston Christian,17,5.41,,
401282789,2021,1,False,135,Minnesota,31,653.25,3.333964646464646,194,Ohio State,45,985.09,0.8939285714285715,
401329340,2021,1,False,2118,Central Missouri,16,,,90,Pittsburg St,35,,,
401329456,2021,1,False,2438,Nebraska-Kearney,38,,,2403,Missouri Southern State,0,,,0.0
401329404,2021,1,False,2231,Fort Hays State,7,,,138,Northwest Missouri St,15,,,
401282180,2021,1,False,98,Western Kentucky,59,524.97,5.368589743589744,2630,UT Martin,21,149.55,,
401329374,2021,1,False,2122,Central Oklahoma,24,,,137,Missouri Western,20,,,0.0
401330245,2021,1,False,2201,Eastern New Mexico,24,,,2120,Central Washington,66,,,
401328681,2021,1,False,613,South Dakota Mines,34,,,2402,Missouri S&T,31,,,0.0
401329037,2021,1,False,2587,Southwest Minnesota State,21,,,2817,Minnesota State Moorhead,33,,,
401329048,2021,1,False,2146,Colorado School Of Mines,42,,,2848,Western Oregon,3,,,0.0
401329058,2021,1,False,2851,Winona State,47,,,3066,Concordia University St Paul,6,,,0.0
401329153,2021,1,False,2570,CSU Pueblo,6,,,2837,East Texas A&M,12,,,
401328420,2021,1,False,93,Murray State,35,104.85,,2400,Mississippi Valley State,0,,,0.0
401329312,2021,1,False,11,Colorado Mesa,40,,,2911,William Jewell,3,,,0.0
401282051,2021,1,False,2229,Florida International,48,520.69,,2341,Long Island University,10,,,0.0
401328011,2021,1,False,2464,Northern Arizona,16,115.62,,2534,Sam Houston,42,111.5,,1.0
401329450,2021,1,False,2704,West Texas A&M,73,,,2637,Texas College,0,,,0.0
401310694,2021,1,False,2439,UNLV,33,392.44,2.557638888888889,331,Eastern Washington,35,57.26,,1.0
401309835,2021,1,False,9,Arizona State,41,734.45,,253,Southern Utah,14,,,0.0
401335299,2021,1,False,2115,Central Connecticut,21,,,2583,Southern Connecticut State,28,,,
401309937,2021,1,False,259,Virginia Tech,17,663.78,,153,North Carolina,10,798.29,0.9671130952380952,0.0
401344437,2021,1,False,2060,Bentley,41,,,223,West Chester,17,,,0.0
401282608,2021,1,False,154,Wake Forest,42,589.19,,295,Old Dominion,10,409.31,4.284848484848485,
401309541,2021,1,False,2199,Eastern Michigan,35,340.6,,2598,St. Francis (PA),15,7.3,,
401282052,2021,1,False,2429,Charlotte,31,462.67,5.1875,150,Duke,28,605.57,,0.0
401287888,2021,1,False,2305,Kansas,17,548.1,0.9965277777777778,233,South Dakota,14,46.05,,
401282782,2021,1,False,77,Northwestern,21,648.79,,127,Michigan State,38,677.07,3.05,
401309836,2021,1,False,38,Colorado,35,640.85,,2458,Northern Colorado,7,156.11,,
401310695,2021,1,False,36,Colorado State,23,443.16,8.0,2571,South Dakota State,42,13.27,,1.0
401309601,2021,1,False,2247,Georgia State,10,413.91,1.7436324786324786,349,Army,43,111.53,0.5008928571428571,1.0
401282815,2021,1,False,275,Wisconsin,10,750.89,1.014360119047619,213,Penn State,16,820.72,,
401282822,2021,1,False,164,Rutgers,61,573.14,2.340563725490196,218,Temple,14,501.4,0.5625,
401328233,2021,1,False,2329,Lehigh,3,36.97,,222,Villanova,47,,,
401282609,2021,1,False,103,Boston College,51,636.46,,2142,Colgate,0,,,0.0
401327913,2021,1,False,158,Nebraska,52,743.7,0.5287698412698413,2230,Fordham,7,22.86,,
401286188,2021,1,False,41,UConn,28,331.9,,107,Holy Cross,38,,,
401281947,2021,1,False,96,Kentucky,45,709.07,2.2568658905197365,2433,UL Monroe,10,312.31,,
401287894,2021,1,False,201,Oklahoma,40,895.38,0.5865384615384615,2655,Tulane,35,463.02,,
401287889,2021,1,True,2306,Kansas State,24,569.65,1.3384064737005914,24,Stanford,7,745.3,0.7944444444444444,0.0
401332385,2021,1,False,124180,Bluefield State,14,,,102071,Lawrence Tech,21,,,
401363390,2021,1,False,2586,Southwest Baptist,16,,,110243,UT Permian Basin,24,,,
401328706,2021,1,False,110254,Davenport,14,,,2654,Truman State,31,,,
401329633,2021,1,False,2842,UVA Wise,54,,,2355,Virginia University Of Lynchburg,0,,,0.0
401328990,2021,1,False,2560,Shorter,38,,,2913,Brevard College,14,,,0.0
401328713,2021,1,False,587,Notre Dame College,42,,,308,Ashland,35,,,0.0
401282772,2021,1,False,130,Michigan,47,832.6,3.636979166666667,2711,Western Michigan,14,396.47,,
401329210,2021,1,False,2315,Kutztown University,19,,,2038,Assumption,0,,,0.0
401328924,2021,1,False,2441,New Haven,30,,,112334,Franklin Pierce,14,,,0.0
401331758,2021,1,False,2107,Catawba,37,,,101784,ERSKINE,27,,,0.0
401328169,2021,1,False,395,St. Augustine's,14,,,2839,Greeneville,58,,,
401359753,2021,1,False,121696,MARIAN (IN,10,,,2838,Tiffin,34,,,
401334669,2021,1,False,2559,Shippensburg,25,,,2707,West Virginia State,17,,,0.0
401328585,2021,1,False,2377,McNeese,36,182.46,,110242,West Florida,42,,,
401329325,2021,1,False,2771,Merrimack,55,,,2830,St. Anselm,23,,,0.0
401328566,2021,1,False,2678,VMI,45,,,2166,Davidson,24,,,0.0
401328150,2021,1,False,231,Furman,29,39.37,,2448,North Carolina A&T,18,132.73,,0.0
401328183,2021,1,False,2210,Elon,22,43.03,,2747,Wofford,24,7.83,,1.0
401310861,2021,1,False,2005,Air Force,35,30.32,,322,Lafayette,14,22.41,,
401281943,2021,1,False,8,Arkansas,38,722.84,1.7100000000000002,242,Rice,17,419.65,,
401328220,2021,1,False,257,Richmond,38,35.81,,47,Howard,14,,,0.0
401309838,2021,1,False,2483,Oregon,31,885.75,0.9379607765971404,278,Fresno State,24,483.77,3.9914141414141415,
401328647,2021,1,False,2816,McKendree,20,,,128,Northern Michigan,27,,,
401328954,2021,1,False,2392,Michigan Tech,14,,,2273,Hillsdale,10,,,0.0
401329106,2021,1,False,2825,Quincy,27,,,2395,Midwestern State,48,,,
401329143,2021,1,False,2043,Augustana University (SD),49,,,568,Minot State,0,,,0.0
401329337,2021,1,False,2237,Fort Lewis,7,,,2424,New Mexico Highlands,44,,,
401348214,2021,1,False,122666,Wilson,7,,,2444,Newberry,31,,,
401329179,2021,1,False,284,Stonehill,35,,,2071,Bloomsburg,13,,,0.0
401329305,2021,1,False,2714,Western Colorado,23,,,2123,Chadron St,10,,,0.0
401328057,2021,1,False,304,Idaho State,14,71.55,,155,North Dakota,35,,,
401328159,2021,1,False,2449,North Dakota State,28,50.33,,399,UAlbany,6,24.67,,
401282764,2021,1,False,120,Maryland,30,705.79,3.656547619047619,277,West Virginia,24,611.29,0.7139481778904856,
401281942,2021,1,True,2390,Miami,13,841.45,,333,Alabama,44,1004.04,0.6343094405594406,
401282174,2021,1,False,2426,Navy,7,127.63,,276,Marshall,49,456.97,3.1730158730158733,
401282723,2021,1,False,2294,Iowa,34,657.39,5.977216610549943,84,Indiana,6,664.25,1.9310515873015877,0.0
401300996,2021,1,False,2132,Cincinnati,49,626.54,1.628082395545631,193,Miami (OH),14,378.03,,
401281949,2021,1,False,344,Mississippi State,35,716.17,3.52007992007992,2348,Louisiana Tech,34,520.48,,
401282612,2021,1,False,221,Pittsburgh,51,668.67,2.9842796608276485,113,Massachusetts,7,227.21,,
401281950,2021,1,False,142,Missouri,34,647.74,1.0576923076923077,2117,Central Michigan,24,268.89,0.2944444444444444,
401327924,2021,1,False,2207,Elizabeth City State,6,,,2220,Fayetteville State,47,,,
401337368,2021,1,False,2506,Presbyterian,84,,,111610,Laurinburg,43,,,0.0
401328230,2021,1,False,2415,Morgan State,0,44.52,,119,Towson,31,130.7,,
401310697,2021,1,False,2751,Wyoming,19,326.65,4.717296918767507,147,Montana State,16,92.72,,
401327914,2021,1,False,2169,Delaware State,32,,,2075,Bowie State,24,,,0.0
401328028,2021,1,False,301,San Diego,17,37.37,,13,Cal Poly,28,80.3,,
401348514,2021,1,False,70,Idaho,68,122.44,,2829,Simon Fraser,0,,,0.0
401287887,2021,1,False,66,Iowa State,16,613.6,0.5785547785547785,2460,Northern Iowa,10,108.66,,
401287892,2021,1,False,251,Texas,38,874.19,1.5166997354497356,309,Louisiana,18,435.63,0.6097963764630431,
401309842,2021,1,False,30,USC,30,874.5,0.3272662337662337,23,San José State,7,410.81,,
401327961,2021,1,False,330,Virginia St,7,,,2331,Lenoir-Rhyne,48,,,
401327953,2021,1,False,2339,Lincoln (PA),0,,,209,Lock Haven University,20,,,
401329092,2021,1,False,2940,Livingstone,10,,,2805,Clark Atlanta,13,,,
401329085,2021,1,False,490,Benedict College,45,,,2019,Allen,12,,,0.0
401329190,2021,1,False,2134,Clarion,26,,,437,Lake Erie,31,,,
401332022,2021,1,False,2385,Mercyhurst,18,,,2017,Alderson-Broaddus,3,,,0.0
401286294,2021,1,False,2335,Liberty,48,154.75,7.125,2097,Campbell,7,108.65,,
401357798,2021,1,False,56,Stetson,54,14.06,,2683,Warner University,14,,,0.0
401332299,2021,1,False,2529,Sacred Heart,21,24.95,,2083,Bucknell,0,,,0.0
401327988,2021,1,False,2717,Western Carolina,28,57.52,,2198,Eastern Kentucky,31,222.5,,
401328616,2021,1,False,2011,Alabama State,14,,,2396,Miles College,13,,,0.0
401328527,2021,1,False,111756,Indiana Wesleyan,28,,,2674,Valparaiso,10,14.28,,0.0
401309600,2021,1,False,290,Georgia Southern,30,383.76,2.574090909090909,2241,Gardner-Webb,25,58.53,,
401328210,2021,1,False,227,Rhode Island,45,127.52,,2803,Bryant,21,14.59,,
401328192,2021,1,False,256,James Madison,68,102.89,10.025,2413,Morehead State,10,,,0.0
401328015,2021,1,False,2261,Hampton,42,33.45,,2676,Virginia Union,28,,,0.0
401300998,2021,1,False,2567,SMU,56,576.03,0.6475907029478458,2000,Abilene Christian,9,96.46,,
401328634,2021,1,False,2029,Arkansas-Pine Bluff,34,15.35,,2323,Lane College,16,,,0.0
401328144,2021,1,False,2453,North Alabama,28,123.39,,2545,SE Louisiana,49,231.02,,
401328022,2021,1,False,2617,Stephen F. Austin,20,115.81,,2627,Tarleton State,10,18.04,,
401281951,2021,1,False,2579,South Carolina,46,747.88,0.6266824085005903,2197,Eastern Illinois,0,87.86,,
401309602,2021,1,False,2653,Troy,55,448.77,4.146825396825397,2582,Southern,3,120.88,,
401328323,2021,1,False,2010,Alabama A&M,42,49.54,,2569,South Carolina State,41,,,0.0
401309598,2021,1,False,2032,Arkansas State,40,475.74,8.833333333333332,2110,Central Arkansas,21,68.32,,
401300997,2021,1,False,235,Memphis,42,572.13,1.2424242424242424,2447,Nicholls,17,189.98,,
401309543,2021,1,False,2649,Toledo,49,465.4,,2450,Norfolk State,10,,,0.0
401287890,2021,1,False,197,Oklahoma State,23,613.69,1.7764396568343936,2623,Missouri State,16,205.25,,
401282173,2021,1,False,2393,Middle Tennessee,50,494.02,,2405,Monmouth,15,13.17,,
401281944,2021,1,False,2,Auburn,60,840.38,0.8212764903941374,2006,Akron,10,330.97,,
401282819,2021,1,False,2509,Purdue,30,644.23,0.4775998740842491,204,Oregon State,21,640.66,0.8349299719887956,
401287886,2021,1,True,248,Houston,21,571.21,0.5815746753246753,2641,Texas Tech,38,607.1,1.2829931972789117,
401329000,2021,1,False,2695,West Alabama,48,,,60,Morehouse College,7,,,0.0
401328977,2021,1,False,129,Saginaw Valley State,13,,,2658,Texas A&M-Kingsville,9,,,0.0
401328944,2021,1,False,2673,Valdosta State,53,,,2542,Savannah St,7,,,0.0
401329707,2021,1,False,2615,St. Xavier IL,10,,,2292,Indianapolis,34,,,
401329394,2021,1,False,196,Northeastern State,7,,,2214,Emporia State University,38,,,
401329023,2021,1,False,2001,Adams State,17,,,2703,Western New Mexico,35,,,
401328345,2021,1,False,2264,Harding University,28,,,2191,East Central (OK),0,,,0.0
401329008,2021,1,False,2822,North Greenville,37,,,2336,Limestone,16,,,0.0
401282611,2021,1,False,195,Ohio,9,332.25,,183,Syracuse,29,567.19,5.386904761904762,
401287893,2021,1,False,326,Texas State,20,428.48,,239,Baylor,29,660.65,2.5166666666666666,
401282610,2021,1,False,59,Georgia Tech,21,707.35,1.7333333333333334,2459,Northern Illinois,22,354.21,,1.0
401281946,2021,1,True,228,Clemson,3,935.08,4.0026620370370365,61,Georgia,10,1001.79,0.251486013986014,
401281945,2021,1,False,57,Florida,35,885.67,,2226,Florida Atlantic,14,553.28,1.8227272727272728,
401282179,2021,1,False,356,Illinois,30,630.16,0.4403030303030303,2636,UTSA,37,508.77,2.9249107142857143,1.0
401328327,2021,1,False,2287,Illinois State,49,51.04,,2086,Butler,7,,,0.0
401282175,2021,1,False,249,North Texas,44,496.31,7.333333333333333,2466,Northwestern State,14,126.22,,
401282613,2021,1,False,258,Virginia,43,619.61,0.92,2729,William & Mary,0,38.56,,
401287891,2021,1,False,2628,TCU,45,698.52,0.3404761904761905,2184,Duquesne,3,77.09,,
401328678,2021,1,False,2640,Texas Southern,17,62.7,,2504,Prairie View A&M,40,56.79,,1.0
401282054,2021,1,False,238,Vanderbilt,3,609.82,0.8208333333333333,2193,East Tennessee State,23,49.58,,1.0
401309839,2021,1,False,264,Washington,7,789.51,,149,Montana,13,94.99,,1.0
401282177,2021,1,False,6,South Alabama,31,415.07,3.616666666666666,2572,Southern Miss,7,465.94,2.322751322751323,0.0
401282053,2021,1,False,245,Texas A&M,41,888.35,0.3158214674758792,2309,Kent State,10,357.85,0.5111111111111111,
401281948,2021,1,False,26,UCLA,38,746.02,5.057291666666667,99,LSU,27,903.72,,0.0
401282178,2021,1,False,2638,UTEP,38,318.65,,2065,Bethune-Cookman,28,70.64,,
401327977,2021,1,False,3101,Utah Tech,7,,,16,Sacramento State,19,71.2,,
401309837,2021,1,False,25,California,17,662.11,2.208238851095994,2440,Nevada,22,421.64,2.2644962180676464,1.0
401309841,2021,1,True,12,Arizona,16,567.61,3.928234126984127,252,BYU,24,443.13,,1.0
401310699,2021,1,False,21,San Diego State,28,441.63,7.507177033492823,166,New Mexico State,10,117.43,,
401309840,2021,1,False,265,Washington State,23,601.16,0.861111111111111,328,Utah State,26,394.37,1.2857142857142858,1.0
401310698,2021,1,False,62,Hawai'i,49,397.43,,2502,Portland State,35,81.34,,
401328657,2021,1,False,50,Florida A&M,6,127.97,,2296,Jackson State,7,173.86,9.583333333333334,
401328426,2021,1,False,2755,Grambling,16,,,2634,Tennessee State,10,88.82,,0.0
401329118,2021,1,False,2657,Tuskegee,0,,,2232,Fort Valley State,30,,,
401282614,2021,1,False,52,Florida State,38,769.76,1.3858516483516483,87,Notre Dame,41,853.1,2.033989448051948,
401282055,2021,1,True,145,Ole Miss,43,732.02,1.2606060606060607,97,Louisville,24,607.77,1.0256410256410258,
401341940,2021,2,False,2128,University Of Charleston (WV),27,,,2986,Fairmont State,6,,,0.0
401329652,2021,2,False,2369,Mars Hill,50,,,2355,Virginia University Of Lynchburg,14,,,0.0
401329412,2021,2,False,112335,Wheeling,15,,,587,Notre Dame College,31,,,
401329384,2021,2,False,2249,Glenville State,17,,,2148,Concord University,10,,,0.0
401329341,2021,2,False,2687,Washburn,29,,,2118,Central Missouri,10,,,0.0
401329086,2021,2,False,490,Benedict College,44,,,2206,Edward Waters,3,,,0.0
401329405,2021,2,False,137,Missouri Western,38,,,2231,Fort Hays State,31,,,0.0
401347693,2021,2,False,2487,Pace,33,,,2022,American International,40,,,
401287896,2021,2,False,324,Coastal Carolina,49,415.91,4.958333333333333,2305,Kansas,22,548.1,0.9965277777777778,0.0
401282616,2021,2,False,150,Duke,45,605.57,,2448,North Carolina A&T,17,132.73,,
401282191,2021,2,False,68,Boise State,54,557.69,0.995970695970696,2638,UTEP,13,318.65,,
401310701,2021,2,False,328,Utah State,48,394.37,1.2857142857142858,155,North Dakota,24,,,0.0
401282624,2021,2,False,258,Virginia,42,619.61,0.92,356,Illinois,14,630.16,0.4403030303030303,0.0
401282193,2021,2,False,349,Army,38,111.53,0.5008928571428571,98,Western Kentucky,35,524.97,5.368589743589744,0.0
401309545,2021,2,False,2309,Kent State,60,357.85,0.5111111111111111,2678,VMI,10,,,0.0
401282790,2021,2,False,135,Minnesota,31,653.25,3.333964646464646,193,Miami (OH),26,378.03,,
401282618,2021,2,False,59,Georgia Tech,45,707.35,1.7333333333333334,338,Kennesaw State,17,36.62,,
401282625,2021,2,False,154,Wake Forest,41,589.19,,2450,Norfolk State,16,,,0.0
401282783,2021,2,False,127,Michigan State,42,677.07,3.05,2754,Youngstown State,14,90.76,,
401282058,2021,2,False,2,Auburn,62,840.38,0.8212764903941374,2011,Alabama State,0,,,0.0
401329366,2021,2,False,2205,Edinboro University,9,,,2559,Shippensburg,30,,,
401329419,2021,2,False,2385,Mercyhurst,10,,,223,West Chester,56,,,
401287899,2021,2,False,197,Oklahoma State,28,613.69,1.7764396568343936,202,Tulsa,23,470.49,,
401282809,2021,2,False,194,Ohio State,28,985.09,0.8939285714285715,2483,Oregon,35,885.75,0.9379607765971404,1.0
401282066,2021,2,False,2633,Tennessee,34,780.83,0.7272893772893774,221,Pittsburgh,41,668.67,2.9842796608276485,1.0
401282804,2021,2,False,77,Northwestern,24,648.79,,282,Indiana State,6,45.15,,
401329358,2021,2,False,367,Gannon,26,,,2974,Shepherd,56,,,
401282065,2021,2,False,151,East Carolina,17,516.06,8.355180533751962,2579,South Carolina,20,747.88,0.6266824085005903,
401327915,2021,2,False,2075,Bowie State,28,,,129,Saginaw Valley State,19,,,0.0
401282059,2021,2,False,58,South Florida,20,540.51,,57,Florida,42,885.67,,
401328226,2021,2,False,2142,Colgate,3,,,2619,Stony Brook,24,80.27,,
401328413,2021,2,False,2168,Dayton,17,,,2197,Eastern Illinois,10,87.86,,0.0
401329152,2021,2,False,3066,Concordia University St Paul,24,,,389,Upper Iowa University,6,,,0.0
401329191,2021,2,False,2134,Clarion,17,,,210,Millersville,21,,,
401341491,2021,2,False,101784,ERSKINE,25,,,122666,Wilson,38,,,
401334788,2021,2,False,2858,PennWest California,59,,,209,Lock Haven University,0,,,0.0
401334757,2021,2,False,2310,Kentucky State,25,,,2316,Kentucky Wesleyan,26,,,
401332383,2021,2,False,2839,Greeneville,38,,,2804,Chowan,46,,,
401332023,2021,2,False,2017,Alderson-Broaddus,0,,,2699,West Liberty,24,,,
401329474,2021,2,False,112334,Franklin Pierce,20,,,437,Lake Erie,31,,,
401327954,2021,2,False,2339,Lincoln (PA),7,,,2119,Central State (OH),19,,,
401328707,2021,2,False,131,Wayne State (MI),9,,,2654,Truman State,27,,,
401328968,2021,2,False,128,Northern Michigan,10,,,271,Wisconsin-Oshkosh,28,,,
401328974,2021,2,False,2838,Tiffin,40,,,2886,Northwood (MI),6,,,0.0
401329038,2021,2,False,2817,Minnesota State Moorhead,13,,,2851,Winona State,27,,,
401348193,2021,2,False,2477,Ohio Dominican,10,,,330,Virginia St,7,,,0.0
401344438,2021,2,False,2038,Assumption,28,,,2060,Bentley,40,,,
401301000,2021,2,False,2655,Tulane,69,463.02,,2415,Morgan State,20,44.52,,
401328955,2021,2,False,2392,Michigan Tech,9,,,2900,St. Thomas (MN),12,,,
401309547,2021,2,False,2459,Northern Illinois,43,354.21,,2751,Wyoming,50,326.65,4.717296918767507,1.0
401327925,2021,2,False,2207,Elizabeth City State,27,,,124180,Bluefield State,35,,,
401328287,2021,2,False,2169,Delaware State,14,,,46,Georgetown,20,,,
401328485,2021,2,False,107,Holy Cross,21,,,2771,Merrimack,35,,,
401328075,2021,2,False,233,South Dakota,34,46.05,,2464,Northern Arizona,7,115.62,,0.0
401282622,2021,2,False,183,Syracuse,7,567.19,5.386904761904762,164,Rutgers,17,573.14,2.340563725490196,
401328119,2021,2,False,2643,The Citadel,21,23.94,,2127,Charleston Southern,38,34.78,,
401328532,2021,2,False,200,Southern Nazarene,3,,,2888,Ouachita Baptist,41,,,
401282186,2021,2,False,259,Virginia Tech,35,663.78,,2393,Middle Tennessee,14,494.02,,
401328221,2021,2,False,257,Richmond,31,35.81,,2329,Lehigh,3,36.97,,0.0
401341944,2021,2,False,2707,West Virginia State,21,,,341,Frostburg State,34,,,
401332007,2021,2,False,2825,Quincy,59,,,2295,Iowa Wesleyan,27,,,0.0
401329462,2021,2,False,2703,Western New Mexico,14,,,2714,Western Colorado,49,,,
401329319,2021,2,False,2146,Colorado School Of Mines,31,,,2424,New Mexico Highlands,21,,,0.0
401329201,2021,2,False,2291,Indiana-Pennsylvania,29,,,2315,Kutztown University,26,,,0.0
401329001,2021,2,False,2657,Tuskegee,7,,,2695,West Alabama,33,,,
401328521,2021,2,False,2413,Morehead State,62,,,3179,Point University,9,,,0.0
401309753,2021,2,False,195,Ohio,26,332.25,,2184,Duquesne,28,77.09,,1.0
401328459,2021,2,False,2635,Tennessee Tech,0,19.2,,231,Furman,26,39.37,,
401282705,2021,2,False,87,Notre Dame,32,853.1,2.033989448051948,2649,Toledo,29,465.4,,
401332310,2021,2,False,2681,Wagner,19,21.98,,2115,Central Connecticut,21,,,
401282820,2021,2,False,41,UConn,0,331.9,,2509,Purdue,49,644.23,0.4775998740842491,
401359755,2021,2,False,2123,Chadron St,24,,,2025,Angelo State,28,,,
401359754,2021,2,False,2402,Missouri S&T,71,,,124386,Little Rock,0,,,0.0
401333045,2021,2,False,132,Bemidji State,38,,,2844,Wayne State (NE),28,,,0.0
401329126,2021,2,False,559,University of Mary,20,,,2043,Augustana University (SD),43,,,
401329457,2021,2,False,2403,Missouri Southern State,17,,,196,Northeastern State,21,,,
401309548,2021,2,False,2117,Central Michigan,45,268.89,0.2944444444444444,2523,Robert Morris,0,,,0.0
401328367,2021,2,False,2449,North Dakota State,64,50.33,,2674,Valparaiso,0,14.28,,
401301002,2021,2,False,2132,Cincinnati,42,626.54,1.628082395545631,93,Murray State,7,104.85,,
401301004,2021,2,False,2426,Navy,3,127.63,,2005,Air Force,23,30.32,,1.0
401282623,2021,2,False,113,Massachusetts,28,227.21,,103,Boston College,45,636.46,,
401300999,2021,2,False,2006,Akron,24,330.97,,218,Temple,45,501.4,0.5625,
401287900,2021,2,False,2628,TCU,34,698.52,0.3404761904761905,25,California,32,662.11,2.208238851095994,
401282067,2021,2,True,38,Colorado,7,640.85,,245,Texas A&M,10,888.35,0.3158214674758792,
401282797,2021,2,False,158,Nebraska,28,743.7,0.5287698412698413,2084,Buffalo,3,267.09,4.226495726495727,
401282816,2021,2,False,213,Penn State,44,820.72,,2050,Ball State,13,338.31,3.608802308802309,
401282183,2021,2,False,2226,Florida Atlantic,38,553.28,1.8227272727272728,290,Georgia Southern,6,383.76,2.574090909090909,
401282060,2021,2,False,61,Georgia,56,1001.79,0.251486013986014,5,UAB,7,444.37,,
