Id,Season,Week,NeutralSite,HomeId,HomeTeam,HomePoints,HomeTeamTalent,HomeCohesionScore,AwayId,AwayTeam,AwayPoints,AwayTeamTalent,AwayCohesionScore,UnexpectedResult
401773444,2025,1,False,2687,Washburn,20.0,,,2654,Truman State,17.0,,,0.0
401756878,2025,1,False,277,West Virginia,45.0,662.33,1.0082324495250192,2523,Robert Morris,3.0,,,0.0
401767657,2025,1,False,2529,Sacred Heart,12.0,,,284,Stonehill,7.0,,,0.0
401767655,2025,1,False,2674,Valparaiso,67.0,,,2355,Virginia University Of Lynchburg,10.0,,,0.0
401773448,2025,1,False,2237,Fort Lewis,14.0,,,2911,William Jewell,34.0,,,
401773627,2025,1,False,2043,Augustana University (SD),30.0,,,137,Missouri Western,26.0,,,0.0
401767536,2025,1,False,2460,Northern Iowa,38.0,,,2086,Butler,14.0,,,0.0
401754518,2025,1,False,103,Boston College,66.0,650.12,,2230,Fordham,10.0,,,0.0
401752806,2025,1,False,84,Indiana,27.0,645.34,1.3240079365079365,295,Old Dominion,14.0,477.45,0.2854608585858585,
401767119,2025,1,False,2458,Northern Colorado,17.0,,,2123,Chadron St,3.0,,,0.0
401754519,2025,1,False,97,Louisville,51.0,700.77,0.7434848484848484,2198,Eastern Kentucky,17.0,,,0.0
401767179,2025,1,False,2296,Jackson State,28.0,,,2261,Hampton,14.0,,,0.0
401773086,2025,1,True,60,Morehouse College,9.0,,,2304,Johnson C Smith,45.0,,,
401762793,2025,1,False,2459,Northern Illinois,19.0,471.01,,107,Holy Cross,17.0,,,0.0
401762456,2025,1,False,113,Massachusetts,10.0,488.73,,218,Temple,42.0,507.91,,
401752807,2025,1,False,213,Penn State,46.0,910.42,0.3939145299145299,2440,Nevada,11.0,488.69,1.5717147435897436,
401752665,2025,1,False,52,Florida State,31.0,828.45,0.5932622111344538,333,Alabama,17.0,993.55,1.0515567765567766,0.0
401752669,2025,1,False,61,Georgia,45.0,1002.98,0.4978377525252525,276,Marshall,7.0,590.64,1.183103354978355,
401756853,2025,1,False,66,Iowa State,55.0,648.93,1.160378959276018,233,South Dakota,7.0,,,0.0
401760359,2025,1,False,2005,Air Force,49.0,,,2083,Bucknell,13.0,,,0.0
401757220,2025,1,False,2335,Liberty,28.0,599.12,,311,Maine,7.0,,,0.0
401752804,2025,1,False,2483,Oregon,59.0,941.22,0.4570626903960237,147,Montana State,13.0,,,0.0
401767350,2025,1,True,50,Florida A&M,9.0,,,47,Howard,10.0,,,
401752666,2025,1,False,8,Arkansas,52.0,772.64,0.5230639730639731,2010,Alabama A&M,7.0,,,0.0
401767223,2025,1,False,2634,Tennessee State,24.0,,,2448,North Carolina A&T,21.0,,,0.0
401762433,2025,1,False,235,Memphis,45.0,668.63,0.5034021534021534,236,Chattanooga,10.0,,,0.0
401773079,2025,1,False,490,Benedict College,10.0,,,2220,Fayetteville State,0.0,,,0.0
401767425,2025,1,False,2400,Mississippi Valley State,29.0,,,2582,Southern,34.0,,,
401777980,2025,1,False,2487,Pace,10.0,,,2830,St. Anselm,34.0,,,
401767454,2025,1,False,2193,East Tennessee State,45.0,,,93,Murray State,17.0,,,0.0
401767634,2025,1,False,2413,Morehead State,38.0,,,2019,Allen,31.0,,,0.0
401767415,2025,1,False,2569,South Carolina State,16.0,,,2747,Wofford,15.0,,,0.0
401773657,2025,1,False,2842,UVA Wise,29.0,,,2148,Concord University,37.0,,,
401754616,2025,1,False,258,Virginia,48.0,666.74,0.8125140291806958,324,Coastal Carolina,7.0,610.88,0.3916161616161616,
401767201,2025,1,False,2717,Western Carolina,45.0,,,2241,Gardner-Webb,52.0,,,
401767572,2025,1,False,2382,Mercer,10.0,,,2506,Presbyterian,15.0,,,
401773129,2025,1,False,351,Wingate,30.0,,,2882,UNC Pembroke,21.0,,,0.0
401767651,2025,1,False,56,Stetson,21.0,,,2691,Webber International,31.0,,,
401774027,2025,1,False,2542,Savannah St,14.0,,,2206,Edward Waters,41.0,,,
401773676,2025,1,False,341,Frostburg State,41.0,,,2974,Shepherd,27.0,,,0.0
401773113,2025,1,False,2804,Chowan,28.0,,,2207,Elizabeth City State,14.0,,,0.0
401752675,2025,1,False,201,Oklahoma,35.0,882.59,0.6989095973470975,2287,Illinois State,3.0,,,0.0
401773926,2025,1,False,2107,Catawba,45.0,,,366,Ferrum,13.0,,,0.0
401761590,2025,1,False,256,James Madison,45.0,459.53,,2692,Weber State,10.0,,,0.0
401752799,2025,1,False,2294,Iowa,34.0,710.0,2.545325045325045,399,UAlbany,7.0,,,0.0
401767265,2025,1,False,2428,North Carolina Central,10.0,,,160,New Hampshire,27.0,,,
401773524,2025,1,True,2695,West Alabama,27.0,,,2232,Fort Valley State,17.0,,,0.0
401773406,2025,1,False,2876,Lincoln (MO),55.0,,,124179,Lincoln (CA),6.0,,,0.0
401788977,2025,1,True,2755,Grambling,55.0,,,2324,Langston University,7.0,,,0.0
401773572,2025,1,False,110243,UT Permian Basin,34.0,,,2122,Central Oklahoma,14.0,,,0.0
401773423,2025,1,False,2402,Missouri S&T,51.0,,,2860,Central Methodist,10.0,,,0.0
401773961,2025,1,False,124180,Bluefield State,23.0,,,2839,Greeneville,49.0,,,
401757222,2025,1,False,2393,Middle Tennessee,14.0,520.55,,2046,Austin Peay,34.0,,,
401752668,2025,1,False,57,Florida,55.0,898.58,0.6021404521404521,2341,Long Island University,0.0,,,0.0
401752678,2025,1,False,245,Texas A&M,42.0,917.29,0.8777056277056277,2636,UTSA,24.0,662.09,1.4785714285714284,
401752679,2025,1,False,238,Vanderbilt,45.0,685.42,,2127,Charleston Southern,3.0,,,0.0
401767130,2025,1,False,2571,South Dakota State,20.0,,,16,Sacramento State,3.0,,,0.0
401761595,2025,1,False,2653,Troy,38.0,561.87,1.1984848484848485,2447,Nicholls,20.0,,,0.0
401761593,2025,1,False,6,South Alabama,38.0,544.87,1.75,2415,Morgan State,21.0,,,0.0
401756855,2025,1,False,2306,Kansas State,38.0,705.85,0.2747759103641456,155,North Dakota,35.0,,,0.0
401761591,2025,1,False,2032,Arkansas State,42.0,591.27,1.1451178451178452,2546,Southeast Missouri State,24.0,,,0.0
401757226,2025,1,False,98,Western Kentucky,55.0,561.36,,2453,North Alabama,6.0,,,0.0
401767547,2025,1,False,79,Southern Illinois,49.0,,,2646,Thomas More College,3.0,,,0.0
401767490,2025,1,False,2377,McNeese,54.0,,,2347,Louisiana College,9.0,,,0.0
401767059,2025,1,False,2916,Incarnate Word,31.0,,,331,Eastern Washington,21.0,,,0.0
401752798,2025,1,False,30,USC,73.0,847.53,0.4583877995642701,2623,Missouri State,13.0,426.1,,
401757221,2025,1,False,2348,Louisiana Tech,24.0,493.5,,2545,SE Louisiana,0.0,,,0.0
401756877,2025,1,False,2641,Texas Tech,67.0,757.49,1.6079166666666669,2029,Arkansas-Pine Bluff,7.0,,,0.0
401752671,2025,1,False,228,Clemson,10.0,918.43,1.7458199208199208,99,LSU,17.0,920.05,0.5358974358974359,
401757225,2025,1,False,328,Utah State,28.0,503.59,5.3625,2638,UTEP,16.0,551.88,,0.0
401752808,2025,1,False,130,Michigan,34.0,907.22,1.255534941249227,167,New Mexico,17.0,378.8,,
401752672,2025,1,False,145,Ole Miss,63.0,813.11,0.7445833333333333,2247,Georgia State,7.0,611.97,0.5434343434343435,
401761592,2025,1,False,309,Louisiana,12.0,585.82,1.73968253968254,242,Rice,14.0,530.06,,1.0
401767431,2025,1,False,2640,Texas Southern,21.0,,,2504,Prairie View A&M,22.0,,,
401761594,2025,1,False,326,Texas State,52.0,612.16,0.9142857142857144,2199,Eastern Michigan,27.0,572.9,,
401762435,2025,1,False,249,North Texas,51.0,569.15,0.4822443181818182,2320,Lamar,0.0,,,0.0
401773585,2025,1,False,2703,Western New Mexico,35.0,,,2001,Adams State,21.0,,,0.0
401767070,2025,1,False,301,San Diego,17.0,,,13,Cal Poly,41.0,,,
401756851,2025,1,False,252,BYU,69.0,649.36,,2502,Portland State,0.0,,,0.0
401773555,2025,1,False,2403,Missouri Southern State,33.0,,,2395,Midwestern State,19.0,,,0.0
401767526,2025,1,False,292,UT Rio Grande Valley,66.0,,,2834,Sul Ross State,0.0,,,0.0
401762457,2025,1,False,202,Tulsa,35.0,594.78,,2000,Abilene Christian,7.0,,,0.0
401767080,2025,1,False,253,Southern Utah,46.0,,,304,Idaho State,24.0,,,0.0
401754521,2025,1,False,2567,SMU,42.0,766.67,,2837,East Texas A&M,13.0,,,0.0
401757223,2025,1,False,166,New Mexico State,19.0,402.9,,2803,Bryant,3.0,,,0.0
401760361,2025,1,False,278,Fresno State,42.0,586.84,1.7875,290,Georgia Southern,14.0,574.48,1.1792105463980465,
401752947,2025,1,False,265,Washington State,13.0,569.46,0.5740740740740741,70,Idaho,10.0,,,0.0
401767156,2025,1,False,3101,Utah Tech,24.0,,,302,UC Davis,31.0,,,
401756850,2025,1,False,9,Arizona State,38.0,738.52,1.6610004578754578,2464,Northern Arizona,19.0,,,0.0
401756849,2025,1,False,12,Arizona,40.0,651.62,1.2570987654320986,62,Hawai'i,6.0,481.2,,
401752936,2025,1,False,204,Oregon State,15.0,667.99,1.1,25,California,34.0,726.21,0.4330305177626606,
401752800,2025,1,False,26,UCLA,10.0,766.62,1.3875,254,Utah,43.0,707.86,0.9422799874040024,1.0
401752805,2025,1,False,264,Washington,38.0,720.56,1.729591836734694,36,Colorado State,21.0,583.71,2.479166666666667,
401752680,2025,1,True,2579,South Carolina,24.0,833.26,0.2297398781773781,259,Virginia Tech,11.0,712.19,0.6162265512265512,
401773072,2025,1,True,2676,Virginia Union,45.0,,,2396,Miles College,3.0,,,0.0
401774028,2025,1,True,2657,Tuskegee,20.0,,,2736,Winston-Salem,17.0,,,0.0
401754522,2025,1,False,2390,Miami,27.0,874.57,0.4037337662337662,87,Notre Dame,24.0,912.11,0.513095238095238,0.0
401754523,2025,1,False,153,North Carolina,14.0,753.2,4.8207699322282656,2628,TCU,48.0,745.01,0.4618831107322156,1.0
401773471,2025,2,False,613,South Dakota Mines,9.0,,,2392,Michigan Tech,45.0,,,
401773494,2025,2,False,131,Wayne State (MI),7.0,,,2838,Tiffin,34.0,,,
401773700,2025,2,False,455,West Virginia Wesleyan,20.0,,,2134,Clarion,48.0,,,
401773648,2025,2,False,2858,PennWest California,23.0,,,2128,University Of Charleston (WV),19.0,,,0.0
401774218,2025,2,False,286,North Carolina Wesleyan,64.0,,,2047,Averett,12.0,,,0.0
401777085,2025,2,False,191,Heidelberg,65.0,,,2274,Hiram College,27.0,,,0.0
401776726,2025,2,True,628,Valley City State,27.0,,,124,Augsburg,0.0,,,0.0
401773668,2025,2,False,2986,Fairmont State,41.0,,,2071,Bloomsburg,40.0,,,0.0
401773331,2025,2,False,2927,Southwestern Oklahoma State,10.0,,,2033,Arkansas Tech,32.0,,,
401773361,2025,2,False,2823,Northwestern Oklahoma State,7.0,,,2264,Harding University,49.0,,,
401783311,2025,2,False,398,Wilkes,19.0,,,247,Kings College (PA),16.0,,,0.0
401773677,2025,2,False,210,Millersville,34.0,,,341,Frostburg State,42.0,,,
401773342,2025,2,False,199,Southeastern Oklahoma State,44.0,,,2028,Arkansas-Monticello,13.0,,,0.0
401773165,2025,2,False,2291,Indiana-Pennsylvania,9.0,,,308,Ashland,13.0,,,
401773369,2025,2,False,2271,Henderson State,48.0,,,200,Southern Nazarene,13.0,,,0.0
401774272,2025,2,False,2639,Texas Lutheran,14.0,,,386,Trinity University TX,26.0,,,
401773382,2025,2,False,2568,Southern Arkansas,49.0,,,319,Oklahoma Baptist,14.0,,,0.0
401778004,2025,2,False,2085,Buffalo State,0.0,,,2781,Brockport,41.0,,,
401774062,2025,2,False,388,Lebanon Valley,21.0,,,2234,Franklin & Marshall,31.0,,,
401774158,2025,2,False,2738,Wisconsin-Eau Claire,29.0,,,32,Carroll University (WI),7.0,,,0.0
401777200,2025,2,False,2849,Westminster (PA),8.0,,,317,Marietta,12.0,,,
401777552,2025,2,False,2188,East Stroudsburg University,31.0,,,2487,Pace,12.0,,,0.0
401773706,2025,2,False,2315,Kutztown University,51.0,,,2038,Assumption,14.0,,,0.0
401773613,2025,2,False,2570,CSU Pueblo,35.0,,,2231,Fort Hays State,36.0,,,
401773352,2025,2,False,2191,East Central (OK),24.0,,,2888,Ouachita Baptist,22.0,,,0.0
401773044,2025,2,False,2155,Cornell College (IA),6.0,,,2141,Coe College,62.0,,,
401773580,2025,2,False,2704,West Texas A&M,31.0,,,2146,Colorado School Of Mines,33.0,,,
401773258,2025,2,False,2758,Howard Payne,21.0,,,205,Pacific (OR),13.0,,,0.0
401774462,2025,2,False,2056,Belhaven,50.0,,,2398,Millsaps,24.0,,,0.0
401766643,2025,2,False,2286,Illinois College,28.0,,,2257,Greenville,9.0,,,0.0
401778000,2025,2,False,40,Curry College,35.0,,,18,Bridgewater State,28.0,,,0.0
401778005,2025,2,False,417,Gallaudet,7.0,,,2015,Albright,9.0,,,
401777027,2025,2,False,2644,Thiel,8.0,,,409,Concordia-Wisconsin,27.0,,,
401777236,2025,2,False,2516,Randolph-Macon,48.0,,,2175,Dickinson (PA),34.0,,,0.0
401789174,2025,2,True,112334,Franklin Pierce,13.0,,,215,Slippery Rock,24.0,,,
401783361,2025,2,False,2383,Merchant Marine Academy,29.0,,,2818,Montclair State,15.0,,,0.0
401777002,2025,2,False,114,Fitchburg State,49.0,,,110438,Dean College,14.0,,,0.0
401773295,2025,2,False,365,Alfred University,28.0,,,174,Hobart College,23.0,,,0.0
401777731,2025,2,False,2108,Catholic,10.0,,,2700,McDaniel College,7.0,,,0.0
401774081,2025,2,False,2248,Gettysburg,30.0,,,246,Juniata College,31.0,,,
401774147,2025,2,False,2779,St. Lawrence,19.0,,,2467,Norwich,3.0,,,0.0
401777995,2025,2,False,2422,Muhlenberg,38.0,,,323,Moravian,19.0,,,0.0
401754528,2025,2,False,97,Louisville,28.0,700.77,0.7434848484848484,256,James Madison,14.0,459.53,,
401788913,2025,2,False,110,Mass Maritime,14.0,,,2951,SUNY Maritime,21.0,,,
401752826,2025,2,False,120,Maryland,20.0,699.31,1.6465277777777778,2459,Northern Illinois,9.0,471.01,,
401752817,2025,2,False,77,Northwestern,42.0,677.97,,2710,Western Illinois,7.0,,,0.0
401783282,2025,2,False,111674,Reading,17.0,,,2667,Ursinus,41.0,,,
401760363,2025,2,False,68,Boise State,51.0,610.65,0.6075293753865182,331,Eastern Washington,14.0,,,0.0
401773535,2025,2,False,2025,Angelo State,41.0,,,2214,Emporia State University,20.0,,,0.0
401773276,2025,2,True,127954,Eastern University,46.0,,,15,Anna Maria College,7.0,,,0.0
401754524,2025,2,False,152,NC State,35.0,707.51,0.293412462207105,258,Virginia,31.0,666.74,0.8125140291806958,
401752822,2025,2,False,66,Iowa State,16.0,648.93,1.160378959276018,2294,Iowa,13.0,710.0,2.545325045325045,0.0
401774036,2025,2,False,2221,FDU-Florham,0.0,,,374,St John Fisher University,21.0,,,
401774057,2025,2,False,2686,Washington & Jefferson,31.0,,,390,Utica,49.0,,,
401777095,2025,2,False,359,Otterbein,28.0,,,2980,Ohio Wesleyan,65.0,,,
401773479,2025,2,False,2886,Northwood (MI),23.0,,,128,Northern Michigan,18.0,,,0.0
401777227,2025,2,False,2808,Delaware Valley,9.0,,,297,Hampden-Sydney,38.0,,,
401767750,2025,2,False,2184,Duquesne,55.0,,,2339,Lincoln (PA),14.0,,,0.0
401777019,2025,2,False,2151,Concordia University Chicago,17.0,,,2399,Minnesota Morris,16.0,,,0.0
401777774,2025,2,False,109,MIT,46.0,,,2884,Nichols College,13.0,,,0.0
401776993,2025,2,False,452,Endicott College,31.0,,,2969,Misericordia,21.0,,,0.0
401757227,2025,2,False,55,Jacksonville State,34.0,519.93,,2335,Liberty,24.0,599.12,,0.0
401754529,2025,2,False,221,Pittsburgh,45.0,681.21,,2117,Central Michigan,17.0,481.16,,
401773087,2025,2,False,2304,Johnson C Smith,28.0,,,2673,Valdosta State,16.0,,,0.0
401767612,2025,2,False,2168,Dayton,38.0,,,2646,Thomas More College,0.0,,,0.0
401779511,2025,2,False,2385,Mercyhurst,48.0,,,2441,New Haven,14.0,,,0.0
401776968,2025,2,False,173,Hartwick,56.0,,,274,Maine Maritime,7.0,,,0.0
401756885,2025,2,False,2641,Texas Tech,62.0,757.49,1.6079166666666669,2309,Kent State,14.0,456.24,,
401752811,2025,2,False,213,Penn State,34.0,910.42,0.3939145299145299,2229,Florida International,0.0,562.61,,
401776793,2025,2,False,391,Oberlin,6.0,,,129738,Calvin University,88.0,,,
401774091,2025,2,False,216,Susquehanna,33.0,,,237,Union (NY),14.0,,,0.0
401774044,2025,2,False,2782,Cortland,14.0,,,146,Grove City College,31.0,,,
401767741,2025,2,False,2115,Central Connecticut,34.0,,,2022,American International,7.0,,,0.0
401754525,2025,2,False,2567,SMU,45.0,766.67,,239,Baylor,48.0,726.3,0.6399999999999999,1.0
401774299,2025,2,False,2967,Framingham State,13.0,,,2280,Husson,40.0,,,
401767658,2025,2,False,2329,Lehigh,28.0,,,2529,Sacred Heart,10.0,,,0.0
401777767,2025,2,True,131108,New England College,21.0,,,2972,Plymouth State,49.0,,,
401778013,2025,2,False,2776,Salve Regina,34.0,,,379,UMass Dartmouth,13.0,,,0.0
401752693,2025,2,False,251,Texas,38.0,973.54,0.5572649572649573,23,San José State,7.0,522.91,,
401773232,2025,2,False,2224,Findlay,38.0,,,2292,Indianapolis,35.0,,,0.0
401752813,2025,2,False,135,Minnesota,66.0,711.04,0.7079963235294118,2466,Northwestern State,0.0,,,0.0
401776805,2025,2,False,184,University of Rochester (NY),38.0,,,354,Olivet College,17.0,,,0.0
401752812,2025,2,False,84,Indiana,56.0,645.34,1.3240079365079365,338,Kennesaw State,9.0,338.87,,
401773104,2025,2,False,2707,West Virginia State,28.0,,,122666,Wilson,14.0,,,0.0
401777976,2025,2,False,2060,Bentley,13.0,,,223,West Chester,30.0,,,
