Id,Season,Week,NeutralSite,HomeId,HomeTeam,HomePoints,HomeTeamTalent,HomeCohesionScore,AwayId,AwayTeam,AwayPoints,AwayTeamTalent,AwayCohesionScore,UnexpectedResult
401236223,2020,4,False,252,BYU,48,510.95,,2653,Troy,7,323.67,1.8,
401240282,2020,5,False,154,Wake Forest,66,577.3,,2097,Campbell,14,93.73,,
401246275,2020,5,False,252,BYU,45,510.95,,2348,Louisiana Tech,14,467.46,,
401234600,2020,5,False,221,Pittsburgh,29,653.05,4.281170446913482,152,NC State,30,680.31,0.5177910052910053,
401235998,2020,5,False,277,West Virginia,27,631.27,1.0632097069597068,239,Baylor,21,642.13,3.204761904761905,0.0
401237099,2020,5,False,2633,Tennessee,35,844.16,,142,Missouri,12,627.24,1.1432539682539682,
401237096,2020,5,False,57,Florida,38,809.32,,2579,South Carolina,24,771.64,1.1767857142857143,
401236002,2020,5,False,251,Texas,31,892.91,0.84375,2628,TCU,33,712.31,,1.0
401212547,2020,5,False,2247,Georgia State,49,333.22,2.979928774928775,151,East Carolina,29,528.47,2.724244505494505,0.0
401215304,2020,5,False,324,Coastal Carolina,52,213.39,4.03125,2032,Arkansas State,23,389.49,4.888541666666667,0.0
401207141,2020,5,False,5,UAB,21,383.56,,2636,UTSA,13,458.03,2.696266233766234,0.0
401237513,2020,5,False,2335,Liberty,28,158.93,10.75,2453,North Alabama,7,46.88,,
401240040,2020,5,False,349,Army,55,152.03,2.2916666666666665,2000,Abilene Christian,23,79.83,,
401246566,2020,5,False,2198,Eastern Kentucky,30,148.05,,2277,Houston Christian,33,26.8,,1.0
401240124,2020,5,False,2449,North Dakota State,39,61.62,,2110,Central Arkansas,28,24.08,,
401237093,2020,5,False,333,Alabama,52,985.86,3.31765873015873,245,Texas A&M,24,875.1,0.431845238095238,
401212486,2020,5,False,2567,SMU,30,604.59,0.5319047619047619,235,Memphis,27,587.17,1.5,
401234597,2020,5,False,103,Boston College,22,602.69,,153,North Carolina,26,740.19,1.6387151310228232,
401236001,2020,5,False,2306,Kansas State,31,560.96,2.8179621848739496,2641,Texas Tech,21,619.6,,0.0
401212476,2020,5,False,2132,Cincinnati,28,600.61,2.579732359144124,58,South Florida,7,538.18,,
401236000,2020,5,False,2305,Kansas,7,546.08,,197,Oklahoma State,47,639.23,2.2167055191397296,
401238034,2020,5,False,52,Florida State,41,832.59,1.6180860805860806,55,Jacksonville State,24,,,0.0
401237097,2020,5,False,96,Kentucky,41,716.65,3.186957744636316,145,Ole Miss,42,702.2,1.246626984126984,1.0
401234599,2020,5,False,150,Duke,31,617.12,,259,Virginia Tech,38,670.7,,
401207136,2020,5,False,2226,Florida Atlantic,21,488.99,1.6249417249417248,2429,Charlotte,17,462.29,3.0416666666666665,
401207138,2020,5,False,2393,Middle Tennessee,17,405.4,,98,Western Kentucky,20,447.91,3.195970695970696,
401240042,2020,5,False,2617,Stephen F. Austin,34,99.93,,2704,West Texas A&M,6,,,0.0
401212557,2020,5,False,2005,Air Force,40,71.92,,2426,Navy,7,266.19,,0.0
401215305,2020,5,False,2433,UL Monroe,30,286.74,,290,Georgia Southern,35,335.43,5.496875,
401237095,2020,5,False,61,Georgia,27,990.47,1.0692349317349317,2,Auburn,6,844.78,4.114550264550264,
401237094,2020,5,False,344,Mississippi State,14,739.3,3.2962367760444686,8,Arkansas,21,719.15,1.2083333333333333,1.0
401212531,2020,5,False,2116,UCF,26,593.07,1.5297619047619049,202,Tulsa,34,470.03,,1.0
401237098,2020,5,False,238,Vanderbilt,7,607.68,,99,LSU,41,873.23,,
401235999,2020,5,False,66,Iowa State,37,602.96,0.7881181318681318,201,Oklahoma,30,866.36,0.8,0.0
401207139,2020,5,False,249,North Texas,31,415.68,2.831439393939394,2572,Southern Miss,41,401.05,7.660818713450292,1.0
401234598,2020,5,False,228,Clemson,41,915.57,3.400366161616162,258,Virginia,23,588.54,1.12,
401212523,2020,6,False,248,Houston,49,608.28,1.335489291410344,2655,Tulane,31,526.19,15.75,
401234601,2020,6,False,59,Georgia Tech,46,684.42,3.0785714285714287,97,Louisville,27,621.82,2.5735042735042737,
401236005,2020,6,True,201,Oklahoma,53,866.36,0.8,251,Texas,45,892.91,0.84375,0.0
401234608,2020,6,False,258,Virginia,21,588.54,1.12,152,NC State,38,680.31,0.5177910052910053,
401237102,2020,6,False,245,Texas A&M,41,875.1,0.431845238095238,57,Florida,38,809.32,,
401207215,2020,6,False,2335,Liberty,40,158.93,10.75,2433,UL Monroe,7,286.74,,0.0
401237106,2020,6,False,238,Vanderbilt,7,607.68,,2579,South Carolina,41,771.64,1.1767857142857143,
401237105,2020,6,False,99,LSU,41,873.23,,142,Missouri,45,627.24,1.1432539682539682,1.0
401234607,2020,6,False,153,North Carolina,56,740.19,1.6387151310228232,259,Virginia Tech,45,670.7,,
401234605,2020,6,False,183,Syracuse,24,578.28,8.015625,150,Duke,38,617.12,,
401240114,2020,6,False,349,Army,14,152.03,2.2916666666666665,2643,The Citadel,9,23.94,,
401240117,2020,6,False,55,Jacksonville State,34,,,2382,Mercer,28,25.92,,0.0
401237103,2020,6,False,61,Georgia,44,990.47,1.0692349317349317,2633,Tennessee,21,844.16,,
401215308,2020,6,False,2653,Troy,37,323.67,1.8,326,Texas State,17,382.6,0.6757352941176471,0.0
401236003,2020,6,False,66,Iowa State,31,602.96,0.7881181318681318,2641,Texas Tech,15,619.6,,0.0
401240997,2020,6,False,252,BYU,27,510.95,,2636,UTSA,20,458.03,2.696266233766234,
401246425,2020,6,False,2032,Arkansas State,50,389.49,4.888541666666667,2110,Central Arkansas,27,24.08,,
401234603,2020,6,False,103,Boston College,31,602.69,,221,Pittsburgh,30,653.05,4.281170446913482,0.0
401236004,2020,6,False,2628,TCU,14,712.31,,2306,Kansas State,21,560.96,2.8179621848739496,1.0
401207143,2020,6,False,2229,Florida International,28,480.5,,2393,Middle Tennessee,31,405.4,,1.0
401237101,2020,6,False,2,Auburn,30,844.78,4.114550264550264,8,Arkansas,28,719.15,1.2083333333333333,
401212515,2020,6,False,2426,Navy,31,266.19,,218,Temple,29,482.14,1.125,0.0
401212477,2020,6,False,58,South Florida,24,538.18,,151,East Carolina,44,528.47,2.724244505494505,1.0
401237104,2020,6,False,96,Kentucky,24,716.65,3.186957744636316,344,Mississippi State,2,739.3,3.2962367760444686,0.0
401207145,2020,6,False,2348,Louisiana Tech,21,467.46,,2638,UTEP,17,297.36,,
401234604,2020,6,False,228,Clemson,42,915.57,3.400366161616162,2390,Miami,17,822.41,,
401237100,2020,6,False,145,Ole Miss,48,702.2,1.246626984126984,333,Alabama,63,985.86,3.31765873015873,
401234606,2020,6,False,87,Notre Dame,42,866.21,2.391043771043771,52,Florida State,26,832.59,1.6180860805860806,
401207146,2020,6,False,98,Western Kentucky,14,447.91,3.195970695970696,276,Marshall,38,408.98,,1.0
401207142,2020,6,False,249,North Texas,21,415.68,2.831439393939394,2429,Charlotte,49,462.29,3.0416666666666665,
401215311,2020,7,False,309,Louisiana,27,378.95,0.9203088578088578,324,Coastal Carolina,30,213.39,4.03125,1.0
401215310,2020,7,False,2032,Arkansas State,59,389.49,4.888541666666667,2247,Georgia State,52,333.22,2.979928774928775,
401212487,2020,7,False,2655,Tulane,34,526.19,15.75,2567,SMU,37,604.59,0.5319047619047619,
401212551,2020,7,False,248,Houston,26,608.28,1.335489291410344,252,BYU,43,510.95,,1.0
401237109,2020,7,False,2579,South Carolina,30,771.64,1.1767857142857143,2,Auburn,22,844.78,4.114550264550264,0.0
401234615,2020,7,False,183,Syracuse,21,578.28,8.015625,2335,Liberty,38,158.93,10.75,1.0
401212548,2020,7,False,151,East Carolina,23,528.47,2.724244505494505,2426,Navy,27,266.19,,1.0
401234614,2020,7,False,2390,Miami,31,822.41,,221,Pittsburgh,19,653.05,4.281170446913482,
401212478,2020,7,False,218,Temple,39,482.14,1.125,58,South Florida,37,538.18,,0.0
401215313,2020,7,False,6,South Alabama,30,265.69,,326,Texas State,20,382.6,0.6757352941176471,0.0
401234610,2020,7,False,59,Georgia Tech,7,684.42,3.0785714285714287,228,Clemson,73,915.57,3.400366161616162,
401236007,2020,7,False,277,West Virginia,38,631.27,1.0632097069597068,2305,Kansas,17,546.08,,
401237111,2020,7,False,2633,Tennessee,7,844.16,,96,Kentucky,34,716.65,3.186957744636316,1.0
401207153,2020,7,False,5,UAB,37,383.56,,98,Western Kentucky,14,447.91,3.195970695970696,0.0
401240115,2020,7,False,2636,UTSA,16,458.03,2.696266233766234,349,Army,28,152.03,2.2916666666666665,1.0
401240034,2020,7,False,2453,North Alabama,17,46.88,,55,Jacksonville State,24,,,
401234613,2020,7,False,87,Notre Dame,12,866.21,2.391043771043771,97,Louisville,7,621.82,2.5735042735042737,
401234611,2020,7,False,152,NC State,31,680.31,0.5177910052910053,150,Duke,20,617.12,,
401212537,2020,7,False,235,Memphis,50,587.17,1.5,2116,UCF,49,593.07,1.5297619047619049,0.0
401237108,2020,7,False,8,Arkansas,33,719.15,1.2083333333333333,145,Ole Miss,21,702.2,1.246626984126984,
401239872,2020,7,False,2653,Troy,31,323.67,1.8,2198,Eastern Kentucky,29,148.05,,
401250215,2020,7,False,290,Georgia Southern,41,335.43,5.496875,113,Massachusetts,0,246.83,,
401234616,2020,7,False,154,Wake Forest,40,577.3,,258,Virginia,23,588.54,1.12,0.0
401237112,2020,7,False,344,Mississippi State,14,739.3,3.2962367760444686,245,Texas A&M,28,875.1,0.431845238095238,
401207150,2020,7,False,2393,Middle Tennessee,35,405.4,,249,North Texas,52,415.68,2.831439393939394,
401249652,2020,7,False,2617,Stephen F. Austin,31,99.93,,2025,Angelo State,12,,,0.0
401207149,2020,7,False,2348,Louisiana Tech,17,467.46,,276,Marshall,35,408.98,,1.0
401234612,2020,7,False,52,Florida State,31,832.59,1.6180860805860806,153,North Carolina,28,740.19,1.6387151310228232,
401234609,2020,7,False,259,Virginia Tech,40,670.7,,103,Boston College,14,602.69,,
401236382,2020,7,False,2623,Missouri State,24,85.24,,2110,Central Arkansas,33,24.08,,1.0
401237107,2020,7,False,333,Alabama,41,985.86,3.31765873015873,61,Georgia,24,990.47,1.0692349317349317,0.0
401240642,2020,8,False,2026,App State,45,382.58,,2032,Arkansas State,17,389.49,4.888541666666667,0.0
401250783,2020,8,False,2229,Florida International,10,480.5,,55,Jacksonville State,19,,,
401212479,2020,8,False,58,South Florida,13,538.18,,202,Tulsa,42,470.03,,1.0
401247297,2020,8,False,275,Wisconsin,45,676.48,1.204047619047619,356,Illinois,7,644.09,,
401238036,2020,8,False,5,UAB,20,383.56,,309,Louisiana,24,378.95,0.9203088578088578,1.0
401234619,2020,8,False,97,Louisville,48,621.82,2.5735042735042737,52,Florida State,16,832.59,1.6180860805860806,0.0
401236011,2020,8,False,2628,TCU,14,712.31,,201,Oklahoma,33,866.36,0.8,
401247299,2020,8,False,127,Michigan State,27,673.43,2.877142857142857,164,Rutgers,38,588.56,2.6320728291316526,1.0
401236010,2020,8,False,2306,Kansas State,55,560.96,2.8179621848739496,2305,Kansas,14,546.08,,
401234618,2020,8,False,228,Clemson,47,915.57,3.400366161616162,183,Syracuse,21,578.28,8.015625,
401207154,2020,8,False,2429,Charlotte,38,462.29,3.0416666666666665,2638,UTEP,28,297.36,,
401215316,2020,8,False,324,Coastal Carolina,28,213.39,4.03125,290,Georgia Southern,14,335.43,5.496875,0.0
401237115,2020,8,False,145,Ole Miss,28,702.2,1.246626984126984,2,Auburn,35,844.78,4.114550264550264,
401212516,2020,8,False,235,Memphis,41,587.17,1.5,218,Temple,29,482.14,1.125,
401247293,2020,8,False,194,Ohio State,52,976.48,1.6314285714285712,158,Nebraska,17,733.39,0.7708333333333334,
401240116,2020,8,False,349,Army,49,152.03,2.2916666666666665,2382,Mercer,3,25.92,,
401234621,2020,8,False,153,North Carolina,48,740.19,1.6387151310228232,152,NC State,21,680.31,0.5177910052910053,
401207160,2020,8,False,2335,Liberty,56,158.93,10.75,2572,Southern Miss,35,401.05,7.660818713450292,0.0
401248039,2020,8,True,2617,Stephen F. Austin,35,99.93,,2000,Abilene Christian,32,79.83,,
401212524,2020,8,False,2116,UCF,51,593.07,1.5297619047619049,2655,Tulane,34,526.19,15.75,
401207156,2020,8,False,276,Marshall,20,408.98,,2226,Florida Atlantic,9,488.99,1.6249417249417248,0.0
401239871,2020,8,False,2198,Eastern Kentucky,31,148.05,,2110,Central Arkansas,28,24.08,,
401247295,2020,8,False,84,Indiana,36,611.17,2.7865079365079364,213,Penn State,35,850.7,0.6308471620971621,0.0
401234623,2020,8,False,154,Wake Forest,23,577.3,,259,Virginia Tech,16,670.7,,0.0
401207158,2020,8,False,242,Rice,34,358.95,,2393,Middle Tennessee,40,405.4,,
401237114,2020,8,False,2633,Tennessee,17,844.16,,333,Alabama,48,985.86,3.31765873015873,
401236008,2020,8,False,251,Texas,27,892.91,0.84375,239,Baylor,16,642.13,3.204761904761905,
401212552,2020,8,False,2426,Navy,21,266.19,,248,Houston,37,608.28,1.335489291410344,
401236009,2020,8,False,197,Oklahoma State,24,639.23,2.2167055191397296,66,Iowa State,21,602.96,0.7881181318681318,
401247296,2020,8,False,2509,Purdue,24,644.03,0.6672619047619047,2294,Iowa,20,631.81,5.416666666666667,
401234622,2020,8,False,221,Pittsburgh,3,653.05,4.281170446913482,87,Notre Dame,45,866.21,2.391043771043771,
401237122,2020,8,False,142,Missouri,20,627.24,1.1432539682539682,96,Kentucky,10,716.65,3.186957744636316,0.0
401234617,2020,8,False,103,Boston College,48,602.69,,59,Georgia Tech,27,684.42,3.0785714285714287,0.0
401215317,2020,8,False,2653,Troy,34,323.67,1.8,2247,Georgia State,36,333.22,2.979928774928775,
401207102,2020,8,False,98,Western Kentucky,13,447.91,3.195970695970696,236,Chattanooga,10,150.93,,
401236012,2020,8,False,2641,Texas Tech,34,619.6,,277,West Virginia,27,631.27,1.0632097069597068,0.0
401250784,2020,8,False,6,South Alabama,38,265.69,,2433,UL Monroe,14,286.74,,0.0
401248998,2020,8,False,2440,Nevada,37,400.84,2.507894486465915,2751,Wyoming,34,352.91,5.003676470588236,
401237118,2020,8,False,99,LSU,52,873.23,,2579,South Carolina,24,771.64,1.1767857142857143,
401248997,2020,8,False,68,Boise State,42,571.21,9.98809523809524,328,Utah State,13,400.78,,
401247298,2020,8,False,77,Northwestern,43,629.84,,120,Maryland,3,646.29,1.9145833333333333,0.0
401248994,2020,8,False,278,Fresno State,19,440.1,4.0650673400673405,62,Hawai'i,34,393.56,,1.0
401247294,2020,8,False,135,Minnesota,24,594.7,2.602777777777778,130,Michigan,49,832.65,3.88939393939394,
401207157,2020,8,False,2636,UTSA,27,458.03,2.696266233766234,2348,Louisiana Tech,26,467.46,,0.0
401234620,2020,8,False,2390,Miami,19,822.41,,258,Virginia,14,588.54,1.12,
401212488,2020,8,False,2567,SMU,13,604.59,0.5319047619047619,2132,Cincinnati,42,600.61,2.579732359144124,1.0
401240998,2020,8,False,252,BYU,52,510.95,,326,Texas State,14,382.6,0.6757352941176471,
401248996,2020,8,False,21,San Diego State,34,454.6,7.704545454545454,2439,UNLV,6,447.31,1.7444444444444445,
401248993,2020,8,False,23,San José State,17,397.99,,2005,Air Force,6,71.92,,
401215321,2020,9,False,290,Georgia Southern,24,335.43,5.496875,6,South Alabama,17,265.69,,
401249000,2020,9,False,278,Fresno State,38,440.1,4.0650673400673405,36,Colorado State,17,446.94,5.866666666666667,0.0
401247675,2020,9,False,79,Southern Illinois,20,96.82,,2546,Southeast Missouri State,17,41.44,,
401247302,2020,9,False,120,Maryland,45,646.29,1.9145833333333333,135,Minnesota,44,594.7,2.602777777777778,
401212533,2020,9,False,202,Tulsa,34,470.03,,151,East Carolina,30,528.47,2.724244505494505,0.0
401249001,2020,9,False,2751,Wyoming,31,352.91,5.003676470588236,62,Hawai'i,7,393.56,,0.0
401207162,2020,9,False,2226,Florida Atlantic,24,488.99,1.6249417249417248,2636,UTSA,3,458.03,2.696266233766234,
401212543,2020,9,False,2132,Cincinnati,49,600.61,2.579732359144124,235,Memphis,10,587.17,1.5,
401234629,2020,9,False,183,Syracuse,14,578.28,8.015625,154,Wake Forest,38,577.3,,1.0
401212517,2020,9,False,2655,Tulane,38,526.19,15.75,218,Temple,3,482.14,1.125,
401247301,2020,9,False,356,Illinois,24,644.09,,2509,Purdue,31,644.03,0.6672619047619047,1.0
401247305,2020,9,False,130,Michigan,24,832.65,3.88939393939394,127,Michigan State,27,673.43,2.877142857142857,1.0
401237117,2020,9,False,96,Kentucky,3,716.65,3.186957744636316,61,Georgia,14,990.47,1.0692349317349317,
401234624,2020,9,False,228,Clemson,34,915.57,3.400366161616162,103,Boston College,28,602.69,,
401236014,2020,9,False,2305,Kansas,22,546.08,,66,Iowa State,52,602.96,0.7881181318681318,
401236015,2020,9,False,277,West Virginia,37,631.27,1.0632097069597068,2306,Kansas State,10,560.96,2.8179621848739496,
401215318,2020,9,False,2247,Georgia State,0,333.22,2.979928774928775,324,Coastal Carolina,51,213.39,4.03125,1.0
401212538,2020,9,False,248,Houston,21,608.28,1.335489291410344,2116,UCF,44,593.07,1.5297619047619049,1.0
401248073,2020,9,False,2382,Mercer,17,25.92,,2000,Abilene Christian,20,79.83,,
401207166,2020,9,False,2572,Southern Miss,6,401.05,7.660818713450292,242,Rice,30,358.95,,1.0
401215320,2020,9,False,2032,Arkansas State,10,389.49,4.888541666666667,2653,Troy,38,323.67,1.8,1.0
401250213,2020,9,False,2617,Stephen F. Austin,64,99.93,,2714,Western Colorado,7,,,0.0
401237121,2020,9,False,2,Auburn,48,844.78,4.114550264550264,99,LSU,11,873.23,,0.0
401247303,2020,9,False,2294,Iowa,20,631.81,5.416666666666667,77,Northwestern,21,629.84,,1.0
401247300,2020,9,False,164,Rutgers,21,588.56,2.6320728291316526,84,Indiana,37,611.17,2.7865079365079364,
401234626,2020,9,False,59,Georgia Tech,13,684.42,3.0785714285714287,87,Notre Dame,31,866.21,2.391043771043771,
401207163,2020,9,False,2348,Louisiana Tech,37,467.46,,5,UAB,34,383.56,,
401236013,2020,9,False,239,Baylor,23,642.13,3.204761904761905,2628,TCU,33,712.31,,
401215319,2020,9,False,2433,UL Monroe,13,286.74,,2026,App State,31,382.58,,
401236017,2020,9,False,197,Oklahoma State,34,639.23,2.2167055191397296,251,Texas,41,892.91,0.84375,
401234627,2020,9,False,97,Louisville,35,621.82,2.5735042735042737,259,Virginia Tech,42,670.7,,
401239873,2020,9,False,2110,Central Arkansas,52,24.08,,137,Missouri Western,10,,,0.0
401237123,2020,9,False,238,Vanderbilt,21,607.68,,145,Ole Miss,54,702.2,1.246626984126984,
401248999,2020,9,False,2005,Air Force,30,71.92,,68,Boise State,49,571.21,9.98809523809524,
401249003,2020,9,False,167,New Mexico,21,340.16,3.714871794871795,23,San José State,38,397.99,,
401237119,2020,9,False,333,Alabama,41,985.86,3.31765873015873,344,Mississippi State,0,739.3,3.2962367760444686,
401234625,2020,9,False,150,Duke,53,617.12,,2429,Charlotte,19,462.29,3.0416666666666665,
401237116,2020,9,False,57,Florida,41,809.32,,142,Missouri,17,627.24,1.1432539682539682,
401247306,2020,9,False,213,Penn State,25,850.7,0.6308471620971621,194,Ohio State,38,976.48,1.6314285714285712,
401212489,2020,9,False,2567,SMU,51,604.59,0.5319047619047619,2426,Navy,37,266.19,,
